Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
1. O que é a construção civil?,É o processo de construir edifícios,1.03571,4.10211,1.0,0.500,1.16667,3.79304,1.0,0.500
2. Qual é o principal papel do engenheiro de construção em um projeto de construção?,O engenheiro de construção supervisiona e coordena todos os aspectos técnicos do projeto de construção.,1.18333,5.89204,0.86667,0.625,2.4375,5.89204,0.86667,0.375
3. Quais são as principais características de uma grande empresa de construção civil?,Especialidade,1.13462,5.48607,0.92308,0.625,0.0,1.0,1.0,0.000
4. Como a tecnologia está impactando o setor da construção civil atualmente?,A tecnologia está melhorando os processos de design,1.20833,5.20226,1.0,0.625,1.0,4.37319,1.0,0.400
5. Quem é responsável por garantir que uma obra seja construída conforme o projeto original?,O gerente de construção ou engenheiro de projetos.,1.18333,5.65316,1.0,0.667,2.0,4.51932,0.875,0.500
6. Qual é a importância da segurança na obra de construção?,É fundamental para evitar acidentes,1.52273,5.02467,1.0,0.833,1.0,3.43523,1.0,0.500
7. Como as mudanças climáticas estão afetando os setores relacionados à construção civil?,Estimulam o desenvolvimento de tecnologias mais sustentáveis e promovem a adaptação do design e construção às condições climáticas futuras.,1.32692,5.36491,1.0,0.222,2.5,6.21898,0.94737,0.417
8. Quais são alguns exemplos de megaprojetos de construção que foram bem-sucedidos?,Empresas como Obras Civis Brasileiras (Odebrecht),1.125,5.32781,0.91667,0.286,2.125,3.79304,1.0,0.000
9. Como a automação está impactando os processos na indústria da construção civil?,A automação ajuda a melhorar a eficiência operacional,1.40385,5.36491,1.0,0.375,1.0,4.69839,0.75,0.400
10. Quais são as ferramentas essenciais para gerenciar um projeto de construção?,Plano de projetos,1.41667,5.20226,1.0,0.429,0.66667,2.50045,1.0,0.000
