Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Que tipo de universidade é a Universidade de Chicago?,uma universidade de pesquisa,2.0,4.92241,0.77778,0.500,0.75,3.01273,1.0,1.000
Quantas divisões de pesquisa acadêmica a Universidade de Chicago possui?,quatro,2.36364,4.96484,0.9,0.286,0.0,1.0,1.0,1.000
Qual foi a data de fundação da Universidade de Chicago?,1890,1.81818,4.96484,0.9,0.333,0.0,1.0,1.0,0.000
Em que ano a Universidade de Chicago produziu a primeira reação nuclear auto-sustentável?,1942,2.14286,5.48607,0.92308,0.444,0.0,1.0,1.0,0.000
Qual é o nome do laboratório metalúrgico associado à Universidade de Chicago?,O Laboratório Metallurgical de Chicago Pile-1,3.15385,5.20226,1.0,0.375,1.0,3.79304,1.0,0.200
Quantas escolas profissionais a Universidade de Chicago possui?,oito,2.22222,4.37319,1.0,0.167,0.0,1.0,1.0,1.000
Em que país está localizado o campus principal da Universidade de Chicago?, Estados Unidos,2.38462,5.20226,1.0,0.375,0.5,1.85566,1.0,0.000
Qual é o nome da maior imprensa universitária dos EUA associada à Universidade de Chicago?,University of Chicago Press,3.375,5.65316,1.0,0.400,1.5,3.01273,1.0,0.000
Quantos estudantes matriculados a Universidade de Chicago em 2023?,18.452,2.0,4.61384,1.0,0.167,0.0,1.0,1.0,0.000
Qual foi a contribuição mais destacada da Universidade de Chicago no desenvolvimento acadêmico?,Desenvolvimento das escolas Chicago em várias disciplinas,2.35714,5.36491,1.0,0.333,1.0,4.10211,1.0,0.000
Que país abriga o campus internacional da Universidade de Chicago?,Grã-Bretanha,1.90909,4.82961,1.0,0.429,0.0,1.0,1.0,0.000
