Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a definição gerais de Southern California?,região que compreende a parte sul da Califórnia,1.77778,4.37319,1.0,0.200,1.25,4.37319,1.0,0.600
Quantos condados são incluídos nas definições tradicionais de Southern California?,dez condados,2.0,4.82961,1.0,0.143,0.5,1.85566,1.0,0.000
Onde fica o Rancho Guajome Adobe?,Southern California,1.71429,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
Qual é a principal cidade em Southern California?,Los Angeles,1.66667,4.37319,1.0,0.400,0.5,1.85566,1.0,0.000
Jordan Ifueko nasceu onde?,Southern California,1.6,3.01273,1.0,0.000,0.5,1.85566,1.0,0.000
Quem fundou o movimento Rise Above?,Southern California,2.0,3.79304,1.0,0.250,0.5,1.85566,1.0,0.000
Nolan Bushnell reside em qual região?,Southern California,2.14286,3.79304,1.0,0.250,0.5,1.85566,1.0,0.000
Qual a subdivisão de Southern California que corresponde à cidade de Santa Monica?,Los Angeles County,1.85714,5.48607,0.92308,0.143,1.0,2.50045,1.0,0.000
Onde ocorreu o 1952 Kern County earthquake?,Southern California,2.0,4.10211,1.0,0.000,0.5,1.85566,1.0,0.000
Que tipo de entidade é Southern California?,Administração distrital,2.0,4.10211,1.0,0.200,0.5,1.85566,1.0,0.000
Qual a subdivisão mais populosa em Southern California?,Los Angeles County,1.88889,4.37319,1.0,0.200,1.0,2.50045,1.0,0.000
Onde fica Camp Kearny?,Southern California,1.4,3.01273,1.0,0.000,0.5,1.85566,1.0,0.000
Em que modelo de página wiki Southern California usa-se o template Col-end?,Template:Col-end,2.46154,5.20226,1.0,0.667,1.0,1.85566,1.0,0.000
