Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
O que é a força que atua sobre um objeto sem causar deslocamento?,força conservativa  ,2.0,5.48607,0.92308,0.500,0.5,1.85566,1.0,0.500
Qual é o termo para a força total que atua sobre um objeto segundo as leis de Newton?,força líquida  ,1.89474,6.01374,1.0,0.625,0.5,1.85566,1.0,0.500
Qual é a interação fundamental responsável pela estrutura dos núcleos atômicos?,força forte  ,2.66667,5.02467,1.0,0.429,0.5,1.85566,1.0,1.500
Qual operação foi um esforço conjunto para combater o tráfico de drogas?,Operação Jackpot  ,2.07692,5.20226,1.0,0.714,0.5,1.85566,1.0,0.000
Qual é o nome do modelo que descreve as partículas mediadoras das forças fundamentais?,Modelo Padrão  ,2.4,5.51466,1.0,0.250,0.5,1.85566,1.0,0.000
Quais são as partículas mediadoras previstas pelo Modelo Padrão?,bósons de gauge  ,2.7,4.61384,1.0,0.167,0.66667,2.50045,1.0,0.000
Qual é o documento que detalha a ordem de batalha da Armée d'Orient em 1798?,Ordem de batalha da Armée d'Orient (1798)  ,1.44444,5.78178,1.0,0.444,1.90909,4.37319,1.0,0.333
Qual é o nome da força que resiste ao movimento entre superfícies em engenharia?,tração  ,1.86667,5.51466,1.0,0.429,0.0,1.0,1.0,0.000
Qual é o nome da força associada ao modelo de Peierls em ciência dos materiais?,tensão de Peierls  ,2.6875,5.65316,1.0,0.500,0.66667,2.50045,1.0,0.500
Qual é a força fundamental mais fraca em interações?,força fraca,2.3,4.61384,1.0,0.500,0.5,1.85566,1.0,0.500
