Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Pergunta 1,Resposta 1: Qual o significado do termo Império no contexto histórico?,0.5,1.85566,1.0,0.000,2.76923,5.02467,1.0,0.429
Pergunta 2,Resposta 2: O que caracteriza um império,0.5,1.85566,1.0,0.000,1.0,4.10211,1.0,0.250
Pergunta 3,Resposta 3: Quem é considerado o soberano de um império?,0.5,1.85566,1.0,0.000,2.33333,4.82961,1.0,0.333
Pergunta 4,Resposta 4: Quais são os elementos ou aspectos comuns que definem uma unidade política como um império?,0.5,1.85566,1.0,0.000,2.63158,5.90165,1.0,0.400
Pergunta 5,Resposta 5: O Império Romano era caracterizado por qual tipo de controle sobre seus territórios?,0.5,1.85566,1.0,0.000,2.23529,5.65316,1.0,0.300
Pergunta 6,Resposta 6: Qual a relação entre o termo imperialismo e o conceito de império histórico?,0.5,1.85566,1.0,0.000,2.0,5.76639,0.93333,0.625
Pergunta 7,Resposta 7: De acordo com o texto,0.5,1.85566,1.0,0.000,1.625,4.10211,1.0,0.333
Pergunta 8,Resposta 8: Qual categoria temática abrange a descrição histórica do imperialismo?,0.5,1.85566,1.0,0.000,2.30769,5.02467,1.0,0.250
Pergunta 9,Resposta 9: O que representam as imagens listadas como exemplos de impérios históricos?,0.5,1.85566,1.0,0.000,2.33333,5.36491,1.0,0.000
Pergunta 10,Resposta 10: Como se relacionam os territórios e empresas mencionados no texto com o conceito de império histórico?,0.5,1.85566,1.0,0.000,2.55,6.01374,1.0,0.400
