Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual tradição protestante os huguenotes seguiam?,calvinista,1.71429,3.79304,1.0,0.500,0.0,1.0,1.0,0.000
Em que parte da França os huguenotes estavam concentrados?,sul e oeste,2.3,4.61384,1.0,0.200,0.66667,2.50045,1.0,1.000
Qual evento marcou o fim das Guerras Religiosas na França?,o Édito de Nantes,2.72727,4.82961,1.0,0.333,0.75,3.01273,1.0,0.333
Qual foi a estimativa da população huguenote no auge?,cerca de 10% da população francesa,2.7,4.61384,1.0,0.200,1.14286,4.10211,1.0,0.333
O que eram as dragonnades?,conversões forçadas de protestantes ao catolicismo,1.5,3.43523,1.0,0.000,1.0,3.79304,1.0,0.250
Qual líder foi associado aos huguenotes no futuro?,Henry IV,2.44444,4.37319,1.0,0.400,0.5,1.85566,1.0,0.000
O que aconteceu com os direitos dos huguenotes em 1685?,foram revogados pelo Édito de Fontainebleau,2.27273,4.82961,1.0,0.000,0.83333,3.79304,1.0,0.200
Qual foi um dos resultados da emigração huguenote?,perda de cérebros (brain drain),2.33333,4.37319,1.0,0.250,1.71429,3.43523,1.0,0.250
Que tipo de privilégios os huguenotes perderam na década de 1620?,políticos e militares,2.41667,5.1549,0.90909,0.333,0.66667,2.50045,1.0,0.000
Qual o nome do tratado que encerrou oficialmente a perseguição aos protestantes em 1787?,o Édito de Versalhes,2.46667,5.51466,1.0,0.286,0.75,3.01273,1.0,0.333
