Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual nome também é usado para descrever a floresta amazônica em inglês?,também conhecida em inglês como Amazônia ou,1.92308,5.20226,1.0,0.750,1.42857,4.10211,1.0,0.500
Quantos quilômetros quadrados de floresta tropical são cobertos na bacia?,7,2.36364,4.82961,1.0,0.571,0.0,1.0,1.0,0.000
Quantas nações controlam esta região no total?,Nove nações controlam a região amazônica.,1.75,4.10211,1.0,0.750,1.71429,3.79304,1.0,0.250
Quantas nações contêm Amazonas em seus nomes?,Quatro nações têm Amazonas em seus nomes.,1.75,4.10211,1.0,0.000,1.75,4.10211,1.0,0.000
Qual a porcentagem que a Amazônia representa nas florestas tropicais do planeta?,Mais da metade das florestas tropicais.,2.30769,5.32781,0.91667,0.167,2.0,3.79304,1.0,0.250
Qual é a palavra holandesa para a floresta amazônica?,Amazoneregenwoud,1.8,4.75438,0.88889,0.400,0.0,1.0,1.0,0.000
Que floresta tropical cobre a maior parte da bacia amazônica da América do Sul?,A floresta amazônica,2.93333,5.63172,0.92857,0.600,0.66667,2.50045,1.0,0.500
Em que país a maior parte da floresta amazônica pode ser encontrada?,Brasil,2.53846,5.20226,1.0,0.750,0.0,1.0,1.0,0.000
A floresta amazônica compõe a quantidade de florestas tropicais da Terra?,Mais da metade,2.16667,5.1549,0.90909,0.286,0.66667,2.50045,1.0,0.500
Quantas espécies de árvores podem ser encontradas na floresta amazônica?,16.000,2.27273,4.82961,1.0,0.429,0.0,1.0,1.0,0.000
