Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
De onde é originada a palavra farmácia?,do grego φάρμακον (pharmakôn),1.625,4.10211,1.0,0.500,2.5,3.01273,1.0,0.333
Qual é o objeto de estudo da farmácia?,fármacos,1.77778,4.37319,1.0,0.750,0.0,1.0,1.0,0.000
Quem são os profissionais graduados em farmácia?,farmacêuticos,2.0,4.10211,1.0,0.500,0.0,1.0,1.0,0.000
Que sociedade atua na área de consultoria farmacêutica nos Estados Unidos?,American Society of Consultant Pharmacists,2.83333,5.02467,1.0,0.286,2.0,3.43523,1.0,0.000
Qual é o modelo de página wiki usado para a categoria Pharmacy?,Template:Pharmacy,1.84615,5.20226,1.0,0.571,1.0,1.85566,1.0,0.000
Que empresa da Indonésia possui produtos relacionados à farmácia?,Kimia Farma,2.6,4.61384,1.0,0.333,0.5,1.85566,1.0,0.000
O que representa a imagem associada com Pharmacy (Farma)?,Medicin man.jpg,2.33333,4.61384,1.0,0.200,1.5,1.85566,1.0,0.000
Que tipo de profissional é considerado um farmacêutico?,profissional,2.0,4.37319,1.0,0.400,0.0,1.0,1.0,1.000
Qual setor de atividade envolve a farmácia?,Health care,2.125,4.10211,1.0,0.750,0.5,1.85566,1.0,0.000
Quem foi educado em farmácia e se destacou na área?,Janine Tugonon,2.09091,4.82961,1.0,0.600,0.5,1.85566,1.0,0.000
