Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
O que é o sistema imunológico?,Sistema composto por células,1.57143,3.95066,0.83333,0.333,0.75,3.01273,1.0,0.333
Qual a função principal do sistema imunológico?,Proteger o organismo de invasores externos,1.875,4.10211,1.0,0.750,0.83333,3.79304,1.0,0.250
O que são as células brancas do sangue?,Células sanguíneas que fazem parte do sistema imunológico,2.22222,4.37319,1.0,0.500,1.375,4.37319,1.0,0.333
Qual é o papel das células T no sistema imunológico?,Reconhecer e destruir células infectadas ou anormais.,3.09091,4.82961,1.0,0.333,1.625,4.10211,1.0,0.200
O que são as células B?,Células do sistema imunológico responsáveis pela produção de anticorpos para combater infecções específicas.,1.57143,3.79304,1.0,0.333,2.5,5.36491,1.0,0.333
Como o sistema imunológico reconhece um patógeno estranho?,Através de receptores que identificam moléculas estranhas,2.22222,4.37319,1.0,0.400,0.85714,4.10211,1.0,0.000
Qual é a diferença entre o sistema imunológico adaptativo e não adaptativo?,O adaptativo é específico para cada patógeno e requer tempo para se desenvolver,2.46154,5.32781,0.91667,0.571,1.69231,5.48607,0.92308,0.286
Quais são os principais órgãos do sistema imunológico?,Timo,2.0,4.37319,1.0,0.400,0.0,1.0,1.0,0.000
O que acontece quando o sistema imunológico falha?,O indivíduo torna-se suscetível a infecções frequentes e graves.,2.44444,4.51932,0.875,0.250,1.9,4.61384,1.0,0.167
Como o sistema imunológico aprende com cada exposição a um patógeno?,Através da maturação e diversificação das células T,2.0,5.02467,1.0,0.400,1.25,4.37319,1.0,0.000
