Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é uma força na física?,Uma influência que altera o movimento de um objeto.,2.125,4.10211,1.0,0.667,1.7,4.61384,1.0,0.750
Qual a unidade de medida da força no SI?,Newton (N).,2.3,4.61384,1.0,0.750,2.0,1.85566,1.0,0.000
Força é uma grandeza vetorial?,Sim,1.5,3.43523,1.0,0.250,0.0,1.0,1.0,0.000
Qual lei de Newton relaciona força e aceleração?,Segunda lei de Newton.,2.0,4.37319,1.0,0.400,1.4,3.01273,1.0,0.333
O que é empuxo em relação à força?,Aumenta a velocidade de um objeto.,1.77778,4.37319,1.0,0.333,1.57143,3.79304,1.0,0.667
O que é arrasto em relação à força?,Diminui a velocidade de um objeto.,1.77778,4.37319,1.0,0.333,1.57143,3.79304,1.0,0.667
O que é torque?,Produz mudanças na velocidade de rotação.,1.4,3.01273,1.0,0.000,1.71429,3.79304,1.0,0.500
Forças internas em um corpo causam aceleração?,Não,1.75,4.10211,1.0,0.200,0.0,1.0,1.0,0.000
Pressão é um tipo de tensão?,Sim,1.57143,3.79304,1.0,0.500,0.0,1.0,1.0,0.000
Tensão causa deformação em materiais?,Sim,1.5,3.43523,1.0,0.250,0.0,1.0,1.0,0.000
