Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que foi a Dúzia de Normandia?,O nome dado às ilhas do Canal,1.625,4.10211,1.0,0.250,1.42857,4.10211,1.0,0.750
Quem era Rollo?,Rollo era um chefe viking que se tornou o primeiro duque da Normandia,1.25,2.50045,1.0,0.500,1.07692,5.36491,1.0,0.375
Quando a Dúzia de Normandia foi anexada ao Reino da Inglaterra?,A Normandia foi anexada ao Reino da Inglaterra após o Conquest of England,2.5,5.02467,1.0,0.125,1.92308,5.36491,1.0,0.000
Qual era a língua falada pelos normandos?,Os normandos falavam uma versão do francês conhecida como Norman ou Normaund,2.0,4.10211,1.0,0.500,1.25,5.20226,1.0,0.143
Quais foram os principais territórios conquistados pelos normandos?,Os normandos conquistaram terras como a Inglaterra,2.0,4.37319,1.0,0.000,1.0,4.10211,1.0,0.000
Qual foi o impacto cultural dos normandos na Inglaterra?,Os normandos introduziram uma nova nobreza na Inglaterra,2.1,4.61384,1.0,0.200,1.125,4.37319,1.0,0.200
Quando os normandos conquistaram a Sicília?,Em 1060,1.71429,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
Quais foram as contribuições militares dos normandos?,Os normandos introduziram novas táticas e tecnologias de guerra,2.0,4.10211,1.0,0.000,1.0,4.61384,1.0,0.167
Quais foram as principais ilhas da Dúzia de Normandia?,As principais ilhas da Dúzia de Normandia são a Guernsey e o Jersey,1.8,4.61384,1.0,0.167,1.53846,5.36491,1.0,0.800
Porque os normandos conquistaram a Inglaterra em 1066?,Os normandos,2.0,4.37319,1.0,0.000,0.5,1.85566,1.0,0.000
