Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Quais foram algumas das regiões do Mediterrâneo onde os normandos estabeleceram presença?,Sicília e sul da península Itálica.,2.53846,5.20226,1.0,0.167,2.0,3.79304,1.0,0.500
Qual é o significado etimológico da palavra Normandia?,Northmen ou Norsemen,2.33333,4.37319,1.0,0.400,0.66667,2.50045,1.0,0.000
Quais foram alguns dos estados estabelecidos pelos normandos na Europa?,Estados na Sicília e sul da península Itálica.,3.09091,4.82961,1.0,0.000,2.33333,4.37319,1.0,0.400
Os normandos desempenharam um papel no contexto das Cruzadas?,Sim.,2.4,4.61384,1.0,0.200,0.5,1.0,1.0,0.000
Qual foi o nome do duque normando que participou da Batalha de Hastings?,Guilherme,2.42857,5.36491,1.0,0.250,0.0,1.0,1.0,0.000
Quais foram alguns dos símbolos arquitetônicos associados aos normandos?,Arquitetura românica e estilo gótico.,2.7,4.61384,1.0,0.000,1.5,3.43523,1.0,0.250
Os normandos influenciaram a língua inglesa de que forma?,Por meio da introdução de palavras francesas na língua inglesa.,1.9,4.61384,1.0,0.400,2.18182,4.82961,1.0,0.200
Quais foram algumas das batalhas onde os normandos participaram como combatentes?,Battle of Cerami,2.41667,5.02467,1.0,0.000,1.0,2.50045,1.0,0.000
Qual é o significado original da palavra normando?,Viking.,1.88889,4.37319,1.0,0.800,0.5,1.0,1.0,0.000
Quais foram algumas das práticas religiosas dos normandos?,Catolicismo e,2.33333,4.37319,1.0,0.000,0.5,1.85566,1.0,0.000
