Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
1. Qual é o setor industrial da PCL Construction?,Construção  ,1.19444,4.61384,1.0,0.500,0.0,1.0,1.0,0.000
2. Qual é o hiperônimo de Preposition stranding?,Construção  ,1.0625,4.37319,1.0,0.000,0.0,1.0,1.0,0.000
3. Que serviço é oferecido pela The Trump Organization?,Construção  ,1.30556,4.61384,1.0,0.143,0.0,1.0,1.0,0.000
4. Em qual indústria a Zamil Steel atua?,Construção  ,1.25,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
5. Qual é o hiperônimo de Quotient ring?,Construção  ,1.0625,4.37319,1.0,0.000,0.0,1.0,1.0,0.000
6. A que divisão pertence a Mainzeal?,Construção  ,1.03571,4.25402,0.85714,0.250,0.0,1.0,1.0,0.000
7. Qual é o setor industrial da Walter Construction Group?,Construção  ,1.3,4.82961,1.0,0.429,0.0,1.0,1.0,0.000
8. Qual é o hiperônimo de Transversal (instrument making)?,Construção  ,1.38636,4.61384,1.0,0.000,0.0,1.0,1.0,0.000
9. Que serviço é fornecido pela Unify (company)?,Construção  ,1.45,4.37319,1.0,0.167,0.0,1.0,1.0,0.000
10. Em qual indústria a SNC-Lavalin atua?,Construção,1.17857,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
