Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é um ctenophore?,filo de animais marinhos conhecidos como geleias de pente,1.5,3.43523,1.0,0.000,1.22222,4.75438,0.88889,0.167
Qual a característica mais notável do ctenophore?,'pentes' - grupos de cílios usados para nadar,1.875,4.10211,1.0,0.500,1.6,4.10211,1.0,0.200
Quanto pode medir o ctenophore adulto no máximo?,1,2.0,4.37319,1.0,0.500,0.0,1.0,1.0,0.000
O que ctenophores usam para capturar presas?,tentáculos retráteis com tentilla e colloblasts,1.875,4.10211,1.0,0.250,1.5,3.79304,1.0,0.000
Em qual ambiente os ctenophores vivem?,água do mar,2.0,3.79304,1.0,0.333,0.66667,2.50045,1.0,1.000
Qual a principal função dos 'pentes' nos ctenophores?,propulsão através da água,2.18182,4.37319,1.0,0.500,0.75,3.01273,1.0,0.500
Qual é o hiperônimo de Callianira hexagona?,Ctenophora,1.625,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
O que significa Ctenophora em grego?,κτείς kteis 'comb',1.85714,3.79304,1.0,0.333,1.0,2.50045,1.0,0.000
Quais são os principais alvos alimentares dos ctenophores?,larvas microscópicas a adultos de pequenos crustáceos,1.77778,4.37319,1.0,0.200,0.85714,4.10211,1.0,0.000
A qual época remonta o registro fóssil mais antigo de ctenophores?,Cambriano,2.33333,5.02467,1.0,0.714,0.0,1.0,1.0,0.000
