Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Quem cunhou o termo sistema imunitário?,Ilya Ilyich Mechnikov,1.71429,3.79304,1.0,0.500,1.0,2.50045,1.0,0.000
Quais são os mecanismos imunitários básicos encontrados em eucariontes?,fagocitose,2.0,4.61384,1.0,0.167,0.0,1.0,1.0,0.000
O que é a imunidade adquirida?,a capacidade de criar memória imunológica após uma resposta a um agente patogénico,2.14286,3.79304,1.0,0.000,1.23077,5.48607,0.92308,0.714
Quais células são parte do sistema imunitário?,T cell,2.125,4.10211,1.0,0.600,0.5,1.85566,1.0,0.000
O que caracteriza a autoimunidade?,sistema imunitário hiperactivo que ataca tecido saudável,1.5,3.43523,1.0,0.000,1.28571,4.10211,1.0,0.500
Qual é a causa da imunodeficiência no ser humano?,doenças genéticas,2.6,4.61384,1.0,0.800,0.5,1.85566,1.0,0.000
Qual é o termo para a resposta específica do sistema imunitário a patógenos?,imunidade adaptativa,2.92857,5.48607,0.92308,0.429,0.5,1.85566,1.0,0.000
Quais são os dois subsistemas principais do sistema imunitário?,sistema imunitário inato e sistema imunitário adaptativo,1.8,4.61384,1.0,0.400,1.42857,4.44634,0.71429,0.167
Quais modelos de página wiki são usados pelo sistema imunológico?,Template:System and organs,2.36364,4.82961,1.0,0.429,1.2,3.01273,1.0,0.000
O que é a imunidade inata?,resposta imediata a patógenos sem necessidade de memória imunológica,1.57143,3.79304,1.0,0.000,0.88889,4.61384,1.0,0.500
