Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Starting with the first example given: Qual indivíduo recebeu o nome da escola?,John Harvard. I see that John Harvard is mentioned because he's associated with the university,3.8,5.36491,1.0,0.300,2.36667,6.01226,0.875,0.062
Qual era o nome do líder durante a Grande Depressão e a Segunda Guerra Mundial?,James Bryant Conant. This refers to the university president during those times. James Conant was indeed the President of Harvard from 1933 to 1953,2.25,5.76639,0.93333,0.900,3.32222,7.06456,0.79167,0.000
Que organização Harvard encontrou em 1900?,Associação de Universidades Americanas. I recall that in 1900,2.0,3.79304,1.0,0.250,1.7,4.61384,1.0,0.111
Qual presidente da universidade a transformou em uma moderna universidade de pesquisa?,Charles W. Eliot. Charles Eliot was president from 1869 to 1909 and is credited with transforming Harvard into a major research university through curriculum reforms and expansion.,2.07692,5.32781,0.91667,0.500,3.67,7.03488,0.88889,0.185
Qual é o maior sistema de bibliotecas acadêmicas e privadas do mundo?,"Harvard Library, Since the data mentions Harvard Library",2.0,5.20226,1.0,0.429,2.11111,4.69839,0.75,0.125
Quantos volumes estão contidos na biblioteca?,18 milhões de volumes. Again,1.71429,3.79304,1.0,0.250,0.7,3.43523,1.0,0.000
Quantos presidentes dos EUA são ex-alunos da escola?,"oito presidentes dos EUA, Harvard has had eight U.S. presidents graduate from there",2.44444,4.37319,1.0,0.400,1.88636,5.36491,1.0,0.000
Quantos ganhadores do Nobel estão entre os ex-alunos da escola?,"150 ganhadores do Nobel, The data mentions 150 Nobel laureates among the alumni.",2.36364,4.82961,1.0,0.200,3.8,5.77882,0.76923,0.091
1. Qual é o jornal estudantil da universidade?,O The Harvard Crimson,1.25,4.37319,1.0,0.400,1.0,3.01273,1.0,0.000
2. Em que posição está a universidade no ranking do U.S. News & World Report?,3ª posição,1.51818,5.65316,1.0,0.200,0.5,1.85566,1.0,0.500
3. Quem foi o presidente que modernizou a universidade transformando-a em uma instituição de pesquisa?,Charles W. Eliot,1.38333,5.65316,1.0,0.500,1.0,2.50045,1.0,0.000
4. Qual é o número de membros da AAU fundada por Harvard em 1900?,Associação de Universidades Americanas (AAU),1.53571,5.51466,1.0,0.125,1.71429,3.43523,1.0,0.200
5. Quantos presidentes dos EUA são ex-alunos de Harvard?,Oito presidentes dos EUA,1.41667,4.61384,1.0,0.167,1.5,3.01273,1.0,0.000
6. Quais foram os pioneiros na computação que frequentaram a universidade?,John von Neumann,1.25,5.02467,1.0,0.333,1.0,2.50045,1.0,0.000
7. Qual é o órgão musical da universidade?,The Harvard Glee Club,1.125,4.37319,1.0,0.600,1.5,3.01273,1.0,0.000
8. Quantos volumes estão disponíveis na biblioteca de Harvard?,18 milhões,1.13889,4.61384,1.0,0.167,0.5,1.85566,1.0,0.000
9. Qual foi a data em que o curso de graduação se tornou coeducacional?,1977,1.46429,5.51466,1.0,0.286,0.0,1.0,1.0,0.000
10. Quem foi um dos fundadores da universidade e deu seu nome à instituição?,John Harvard,1.35714,5.51466,1.0,0.429,0.5,1.85566,1.0,0.000
1. Qual é o cântico tradicional da universidade?,Harvard fight song,1.125,4.37319,1.0,0.400,1.0,2.50045,1.0,0.000
2. Quais são os times esportivos da universidade?,Harvard Crimson,1.25,4.37319,1.0,0.400,0.5,1.85566,1.0,0.000
3. Qual foi a faculdade de medicina fundada em 1782?,Faculdade de Medicina de Harvard,1.15,4.82961,1.0,0.333,0.8,3.59796,0.8,0.200
4. Quem foi o diretor do laboratório que ajudou no Projeto Manhattan?,Robert Oppenheimer,1.33333,5.20226,1.0,0.286,0.5,1.85566,1.0,0.000
6. Qual é a data da fundação da universidade?,1636,1.41667,4.75438,0.88889,0.400,0.0,1.0,1.0,0.000
7. Quem foi o presidente que implementou o sistema de créditos?,Charles W. Eliot,1.11364,5.1549,0.90909,0.333,1.0,2.50045,1.0,0.000
8. Quantas faculdades e escolas Harvard tem hoje?,11 faculdades e escolas,1.375,4.37319,1.0,0.167,1.0,3.01273,1.0,0.000
9. Qual é a biblioteca mais antiga da universidade?,Harvard Library,1.36111,4.61384,1.0,0.500,0.5,1.85566,1.0,0.000
10. Quem foi um dos primeiros alunos afro-americano?,Ebenezer Douglass,1.375,4.37319,1.0,0.000,0.5,1.85566,1.0,0.000
1. Quem foi o físico que ajudou na criação da bomba atômica?,Robert Oppenheimer,1.45833,5.20226,1.0,0.429,0.5,1.85566,1.0,0.000
2. Qual economista laureado com o Prêmio Nobel frequentou Harvard?,Paul Krugman,1.45,4.82961,1.0,0.000,0.5,1.85566,1.0,0.000
3. Quem foi a primeira mulher admitida na universidade após 1972?,( Nome específico talvez não esteja disponível ),1.34091,5.02467,1.0,0.286,1.25,3.79304,1.0,0.500
4. Qual ator graduado da universidade é conhecido por seu trabalho em filmes de Hollywood?,Tom Hanks,1.48333,5.65316,1.0,0.444,0.5,1.85566,1.0,0.000
5. Quem foi o poeta laureado que estudou em Harvard?,Robert Frost,1.25,4.82961,1.0,0.167,0.5,1.85566,1.0,0.000
