Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
A União Europeia possui uma constituição própria?,Não,1.875,4.10211,1.0,0.200,0.0,1.0,1.0,0.000
Qual é o principal órgão de soberania da UE?,O Conselho da Europa,1.8,4.61384,1.0,0.400,1.0,3.01273,1.0,0.000
Quem nomeia os juízes do Tribunal de Justiça da União Europeia?,O Parlamento Europeu,2.41667,5.02467,1.0,0.125,0.66667,2.50045,1.0,0.000
Em que ano foi criada a Comissão Européia?,1952,1.88889,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
A UE tem poder para impor sanções econômicas aos países-membros?,Sim,2.36364,4.82961,1.0,0.429,0.0,1.0,1.0,0.000
Qual é o papel do Banco Central Europeu na UE?,Gerenciar as políticas monetárias da zona euro,2.36364,4.82961,1.0,0.167,1.71429,4.10211,1.0,0.400
O processo de entrada de um país na União Europeia requer aprovação única pelo Conselho dos Ministros?,Não,2.77778,6.00792,0.94118,0.364,0.0,1.0,1.0,0.000
Quantos países integram atualmente a UE?,27 (atualizado em 2023),1.71429,3.79304,1.0,0.250,1.0,3.01273,1.0,0.000
Qual é o nome do tratado que estabeleceu a União Europeia original?,Tratado de Maastricht,2.23077,5.20226,1.0,0.429,0.66667,2.50045,1.0,0.333
Em qual ano foi assinado este Tratado?,1992,1.75,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
