Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a localização da Universidade Harvard?,Cambridge,2.0,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Quando foi fundada a Harvard University?,1636,1.57143,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Para quem a Universidade Harvard foi nomeada inicialmente?,John Harvard,2.0,4.37319,1.0,0.000,0.5,1.85566,1.0,0.000
Quantas faculdades compõem a universidade de Harvard?,dez,1.75,4.10211,1.0,0.250,0.0,1.0,1.0,1.000
Qual é o nome do campus principal da Harvard no centro de Harvard Yard?,Cambridge campus,2.6,5.63172,0.92857,0.375,0.5,1.85566,1.0,0.000
Qual é o valor atual do endowment da Universidade Harvard?,$50.9 bilhões,3.09091,4.82961,1.0,0.333,1.0,1.85566,1.0,0.000
Quem foi o presidente que transformou a Harvard em uma universidade moderna de pesquisa?,Charles William Eliot,2.46667,5.51466,1.0,0.429,1.0,2.50045,1.0,0.000
Em qual ano Harvard co-fundou a Association of American Universities?,1900,2.18182,4.82961,1.0,0.143,0.0,1.0,1.0,0.000
Quantos presidentes dos EUA são graduados da Universidade Harvard?,oito,2.6,4.61384,1.0,0.167,0.0,1.0,1.0,1.000
Qual é o tamanho da coleção da Biblioteca Harvard em itens?,20,3.25,5.1549,0.90909,0.333,0.0,1.0,1.0,0.000
