Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é o principal método utilizado para medir a desigualdade econômica?,Coeficiente de Gini,2.41667,5.02467,1.0,0.429,0.66667,2.50045,1.0,0.000
Qual índice leva em conta a desigualdade ao avaliar o desenvolvimento humano?,Índice de Desenvolvimento Humano Ajustado pela Desigualdade,2.23077,5.20226,1.0,0.714,1.71429,4.10211,1.0,0.167
Como a maior desigualdade afeta o crescimento econômico?,Dificulta a duração do crescimento,2.11111,4.37319,1.0,0.600,1.0,3.43523,1.0,0.667
Como a globalização influenciou a desigualdade global?,Reduziu a desigualdade entre nações,2.0,4.25402,0.85714,0.000,0.8,3.43523,1.0,0.000
Qual a diferença entre desigualdade de renda e desigualdade de riqueza?,Renda é dinheiro recebido,1.91667,5.30531,0.81818,0.600,1.0,3.01273,1.0,0.250
Qual livro de Thomas Piketty aborda a desigualdade econômica?,Capital in the Twenty-First Century,2.3,4.61384,1.0,0.167,2.0,3.43523,1.0,0.000
Quem é um especialista associado ao estudo da desigualdade econômica?,Branko Milanović,2.36364,4.82961,1.0,0.167,0.5,1.85566,1.0,0.000
Qual movimento está ligado à desigualdade econômica?,Movimento Occupy Wall Street,2.125,4.10211,1.0,0.200,0.75,3.01273,1.0,0.000
Qual é o objetivo do Índice de Desenvolvimento Humano Ajustado pela Desigualdade?,Incorporar a desigualdade na avaliação do desenvolvimento humano,3.92308,5.20226,1.0,0.375,1.625,4.37319,1.0,0.600
Qual fator contribui significativamente para a distribuição de riqueza dentro de países?,Desigualdade econômica entre grupos sociais,2.38462,5.32781,0.91667,0.500,0.8,3.43523,1.0,0.000
