Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a definição principal do islamismo?,reconstituir estados conforme princípios islâmicos  ,1.75,4.10211,1.0,0.750,0.8,3.43523,1.0,0.000
Quais são as duas estratégias principais do islamismo?,revolucionária e reformista  ,1.66667,4.37319,1.0,0.500,0.66667,2.50045,1.0,0.000
Quem é um figura central do islamismo no século XX?,Hassan al-Banna  ,2.36364,4.82961,1.0,0.667,0.5,1.85566,1.0,0.000
Qual é o objetivo da implementação da sharia?,reordenar sociedade e governo  ,2.33333,4.51932,0.875,0.500,1.0,3.01273,1.0,0.667
Quais grupos são exemplos de movimentos islâmicos?,Muslim Brotherhood,1.75,4.10211,1.0,0.200,0.5,1.85566,1.0,0.000
O que o islamismo busca combater no mundo muçulmano?,influências ocidentais  ,2.1,4.75438,0.88889,1.000,0.5,1.85566,1.0,0.000
Qual termo é preferido por alguns islamitas?,ativismo islâmico  ,1.75,4.10211,1.0,0.250,0.5,1.85566,1.0,0.000
Quais são os dois movimentos islâmicos diferentes mencionados?,revolucionário e reformista  ,1.77778,4.37319,1.0,0.200,0.66667,2.50045,1.0,0.500
Onde o Hamas se originou?,Palestina  ,1.66667,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
Qual é a visão acadêmica sobre o islamismo?,diversos movimentos sociais e políticos,1.77778,4.37319,1.0,0.500,0.8,3.43523,1.0,0.000
