Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Quando ocorreu a revogação do Édito de Nantes?,18 de outubro de 1685,2.22222,4.37319,1.0,0.200,0.8,3.59796,0.8,0.333
Quem perseguiu os Huguenotes sob o reinado de Luís XIV?,Igreja Católica em França,1.72727,4.82961,1.0,0.000,1.0,3.01273,1.0,0.250
Qual era a religião principal dos Huguenotes?,Calvinismo,1.75,4.10211,1.0,0.750,0.0,1.0,1.0,0.000
Qual evento levou à exílio dos Huguenotes?,Revogação do Édito de Nantes,2.875,4.10211,1.0,0.250,1.0,3.43523,1.0,0.250
Qual é o nome da imagem que representa o obelisco huguenote?,Huguenot obelisk.jpg,2.25,5.1549,0.90909,0.333,1.5,1.85566,1.0,0.000
Qual categoria está relacionada à história dos Huguenotes na França?,Huguenot history in France,3.18182,4.82961,1.0,0.333,1.5,3.01273,1.0,0.000
Qual é o nome da imagem que mostra a Massacre dos Vaudois de Merindol?,Massacre of the Vaudois of Merindol.jpg,2.53333,5.51466,1.0,0.333,3.5,3.95066,0.83333,0.000
Qual grupo está relacionado aos Huguenotes?,Scotch-Irish Americans,1.71429,3.79304,1.0,0.250,0.5,1.85566,1.0,0.000
Qual é o nome da imagem que representa o crux huguenote?,Huguenot cross.svg,2.25,5.1549,0.90909,0.333,1.5,1.85566,1.0,0.000
Qual categoria inclui os Huguenotes na diáspora francesa?,French diaspora,1.88889,4.37319,1.0,0.200,0.5,1.85566,1.0,0.000
