Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Quando começou a crise do petróleo de 1973?,Outubro de 1973,2.0,4.37319,1.0,0.500,0.66667,2.50045,1.0,0.000
Qual foi o preço do petróleo em março de 1974?,Quase US $ 12,2.18182,4.82961,1.0,0.600,0.75,2.50045,1.0,0.000
Quem proclamou o embargo do petróleo?,Membros da Organização dos Países Exportadores de Petróleo Árabes,2.0,3.79304,1.0,0.333,2.55556,4.61384,1.0,0.125
Qual foi o principal motivo do embargo?,O conflito árabe-israelense da Guerra do Yom Kippur,1.75,4.10211,1.0,0.500,2.75,4.37319,1.0,0.333
Em que data Henry Kissinger negociou uma retirada das tropas israelenses da Península do Sinai?,18 de janeiro de 1974,3.4375,5.65316,1.0,0.200,0.8,3.59796,0.8,0.333
Qual foi o principal impacto da crise na economia americana?,Aumento do preço da gasolina e escassez de combustível,2.63636,4.82961,1.0,0.500,2.0,4.61384,1.0,0.600
Quais países foram inicialmente alvo do embargo?,Canadá,2.0,4.10211,1.0,0.200,0.0,1.0,1.0,0.000
Quando o embargo foi oficialmente levantado?,Março de 1974,1.71429,3.79304,1.0,0.000,0.66667,2.50045,1.0,0.000
Que tipo de política econômica foi implementada para mitigar os efeitos da crise?,Controle de preços e racionamento,2.28571,5.36491,1.0,0.375,1.2,3.43523,1.0,0.000
Qual foi o impacto da crise no acordo de Bretton Woods?,O fim do sistema de dólar fixo,2.58333,5.02467,1.0,0.333,1.0,4.10211,1.0,1.000
