Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é o objetivo principal da farmácia?,garantir uso seguro e eficaz de medicamentos,1.75,4.10211,1.0,1.000,1.42857,4.10211,1.0,0.800
O que conecta a farmácia com outras ciências?,ciências do saúde,1.66667,4.37319,1.0,0.333,1.0,2.50045,1.0,0.500
Quais são as duas principais classificações da prática farmacêutica?,farmácia comunitária e institucional,1.8,4.61384,1.0,0.400,0.75,3.01273,1.0,0.333
Qual é o papel principal de um farmacêutico?,otimizar uso medicamentos para benefício dos pacientes,1.77778,4.37319,1.0,0.500,1.42857,4.10211,1.0,0.400
O que significa a prática clínica de farmácia?,prestação de cuidados diretos ao paciente,1.77778,4.37319,1.0,0.500,1.33333,3.79304,1.0,0.750
Quais serviços mais modernos os farmacêuticos podem oferecer?,serviços clínicos e revisão de medicações,2.11111,4.37319,1.0,0.333,1.0,3.79304,1.0,0.000
Qual estabelecimento pratica a farmácia no sentido tradicional nos EUA?,farmácia,2.36364,4.82961,1.0,0.667,0.0,1.0,1.0,1.000
O que as drogarias vendem além de medicamentos nos EUA e Canadá?,artigos diversos como doces e revistas,2.38462,5.20226,1.0,0.000,1.16667,3.79304,1.0,0.000
Qual foi o trabalho precursor da química e farmacologia modernas?,trabalho do apotecário,2.36364,4.82961,1.0,0.333,1.0,2.50045,1.0,0.500
Como a prática farmacêutica está evoluindo?,mais orientada clinicamente,1.85714,3.79304,1.0,0.250,1.0,2.50045,1.0,0.333
