Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
The text also states that globalization reduced global inequality but increased within-nation inequality. So a question about that: What effect did globalization have on global and within-nation inequality? Answer: Reduced global, increased within-nation.,2.48459,7.74448,0.74194,0.000,1.0,1.85566,1.0,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual é uma medida comum de desigualdade econômica?,Gini coefficient,1.77778,4.37319,1.0,0.400,0.5,1.85566,1.0,0.000
Quando a desigualdade de renda entre países atingiu seu pico?,1970s,2.18182,4.82961,1.0,0.400,0.0,1.0,1.0,0.000
Qual porcentagem de economias avançadas teve aumento na desigualdade?,90%,2.3,4.61384,1.0,0.167,0.5,1.85566,1.0,0.000
O que a desigualdade pode impedir?,Crescimento econômico e estabilidade macroeconômica,1.71429,3.79304,1.0,0.333,1.0,3.43523,1.0,0.250
Qual índice considera a desigualdade?,Índice de Desenvolvimento Humano ajustado à desigualdade,1.83333,3.43523,1.0,0.333,1.71429,4.10211,1.0,0.167
Qual porcentagem do patrimônio global pertence aos 1% mais ricos?,Metade,3.16667,5.02467,1.0,0.143,0.0,1.0,1.0,0.000
Qual porcentagem de países teve aumento de mais de 2 pontos no índice de Gini?,70%,2.5625,6.03262,0.8,0.286,0.5,1.85566,1.0,0.000
Qual é o foco das discussões de políticas econômicas sobre desigualdade?,Central,1.83333,5.02467,1.0,0.167,0.0,1.0,1.0,0.000
Qual tipo de problema é a desigualdade econômica?,Problema social,2.0,4.37319,1.0,0.400,0.5,1.85566,1.0,0.500
