Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quando foi estabelecido o Parlamento Escocês?,Em 1999,1.57143,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
Quantos membros constituem o Parlamento Escocês?,129 MSPs,1.71429,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
Qual sistema é usado para eleger os MSPs?,Sistema de membro adicional,2.0,4.37319,1.0,0.600,0.75,3.01273,1.0,0.333
Qual partido venceu a última eleição?,Partido Nacionalista Escocês (SNP),1.71429,3.79304,1.0,0.500,2.5,3.01273,1.0,0.000
O que especifica a Lei da Escócia de 1998?,Poderes reservados ao Parlamento do Reino Unido,2.2,4.61384,1.0,0.000,2.28571,4.10211,1.0,0.000
A quanto tempo se estendem os mandatos dos MSPs?,Cinco anos,1.9,4.61384,1.0,0.250,0.5,1.85566,1.0,0.000
Quem foi o presidente do parlamento em 2021?,Alison Johnstone,2.11111,4.37319,1.0,0.250,0.5,1.85566,1.0,0.000
Qual é a competência legislativa do parlamento?,Áreas não reservadas a Westminster,2.0,4.10211,1.0,0.250,1.2,3.43523,1.0,0.500
Quando ocorreu a primeira reunião do parlamento após sua reestabelecimento?,Em maio de 1999,2.18182,4.82961,1.0,0.200,0.75,3.01273,1.0,0.500
Qual foi a lei relacionada à continuidade legal pós-Brexit?,Lei da Escócia de 2018,2.4,4.61384,1.0,0.333,1.0,3.43523,1.0,0.000
