Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é a principal função de um arquiteto em um projeto de construção?,Planejar e supervisionar o projeto arquitetônico.  ,1.78571,5.62279,0.84615,0.833,1.57143,3.79304,1.0,0.250
Quais são os principais riscos associados a projetos de construção?,Atrasos no cronograma,2.18182,4.82961,1.0,0.333,1.0,2.50045,1.0,0.000
Como a tecnologia está transformando a indústria da construção?,Através da automação,1.9,4.75438,0.88889,0.600,1.0,2.50045,1.0,0.000
O que caracteriza um projeto de construção de grande escala?,Um investimento elevado,1.72727,4.96484,0.9,0.800,0.66667,2.50045,1.0,0.500
Quais são as etapas-chave no ciclo de vida de um projeto de construção?,Planejamento,1.85714,5.62279,0.84615,0.833,0.0,1.0,1.0,0.000
Como a sustentabilidade influencia a construção moderna?,Por meio do uso de materiais recicláveis,2.0,4.25402,0.85714,0.250,1.0,4.10211,1.0,1.250
Quais são os principais tipos de contratos utilizados na construção?,Contratos de custo fixo,2.0,4.82961,1.0,0.333,0.75,3.01273,1.0,0.667
Como a logística afeta a execução de um projeto de construção?,Determina a distribuição de materiais,2.0,5.30531,0.81818,0.600,0.8,3.43523,1.0,0.333
Quais são os desafios comuns em projetos de infraestrutura?,A complexidade de redes de transporte,1.8,4.61384,1.0,0.200,0.83333,3.95066,0.83333,0.333
O que é necessário para garantir a segurança em uma obra de construção?,Treinamento dos trabalhadores,2.07143,5.36491,1.0,1.000,1.0,2.50045,1.0,0.000
