Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
- Types: reciprocating engines vs turbines, external combustion.,1.71429,3.43523,1.0,0.000,1.0,1.85566,1.0,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
O que é um motor a vapor?,motor a vapor,1.875,4.10211,1.0,0.667,0.66667,2.50045,1.0,1.000
Onde o motor a vapor converte energia?,para trabalho mecânico,2.0,4.10211,1.0,0.600,0.66667,2.50045,1.0,1.500
Quem inventou o primeiro motor comercialmente bem-sucedido?,Thomas Newcomen,2.125,4.10211,1.0,0.400,0.5,1.85566,1.0,0.000
Em que ano foi desenvolvido o motor de Thomas Newcomen?,1712,1.90909,4.82961,1.0,0.500,0.0,1.0,1.0,0.000
Qual foi a principal melhoria feita por James Watt?,condensação do vapor,1.7,4.61384,1.0,0.167,1.0,2.50045,1.0,0.500
Qual ciclo é usado para analisar os motores a vapor?,ciclo Rankine,2.27273,4.82961,1.0,0.667,0.5,1.85566,1.0,0.500
Como são chamados os motores que usam vapor?,motores a vapor,1.66667,4.37319,1.0,0.400,0.66667,2.50045,1.0,0.500
Quem inventou o primeiro dispositivo蒸汽动力 comercialmente utilizado?,Thomas Savery,2.125,4.10211,1.0,0.200,0.5,1.85566,1.0,0.000
Qual foi o impacto das melhorias de Watt?,aumentou a eficiência energética,1.77778,4.37319,1.0,0.000,0.75,3.01273,1.0,0.000
Em qual século os motores a vapor foram amplamente utilizados?,século XIX,2.36364,4.82961,1.0,0.333,0.5,1.85566,1.0,0.500
