Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
O termo imperialismo provém de qual língua antiga?,latina  ,2.0,4.37319,1.0,0.400,0.0,1.0,1.0,0.000
Qual é a definição de império segundo o contexto?,domínio de um país sobre outro  ,1.7,4.61384,1.0,0.500,0.83333,3.79304,1.0,1.000
Qual tipo de imperialismo está associado ao domínio colonial?,imperialismo formal  ,2.0,4.61384,1.0,0.500,0.5,1.85566,1.0,0.000
Qual genocídio está vinculado à motivação imperialista?,Herero e Namaqua  ,2.125,4.10211,1.0,0.000,0.66667,2.50045,1.0,0.000
Qual categoria está relacionada à história da colonização?,história do colonialismo  ,2.44444,4.37319,1.0,0.400,1.0,2.50045,1.0,0.500
Qual é o assunto da obra Culture and Imperialism?,imperialismo  ,2.7,4.61384,1.0,0.333,0.0,1.0,1.0,0.000
Qual partido político está associado à ideologia imperialista?,Partido Canadense  ,2.22222,4.37319,1.0,0.333,0.5,1.85566,1.0,0.000
Qual é o termo para a parte central de um império?,metrópole  ,1.83333,5.02467,1.0,0.800,0.0,1.0,1.0,0.000
Qual tipo de imperialismo envolve controle indireto?,imperialismo informal  ,2.0,4.10211,1.0,0.400,0.5,1.85566,1.0,0.000
Qual exemplo é citado como um tema de não-ficção relacionado ao imperialismo?,Colonialismo na África (1913),2.15385,5.20226,1.0,0.143,2.5,3.01273,1.0,0.000
