Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é um ctenophora?,filo de animais que vivem em águas marinhas,1.5,3.43523,1.0,0.000,0.875,4.37319,1.0,0.000
O que o ctenophora usa para nadar?,'pentes' - grupos de cílios,1.75,4.25402,0.85714,0.333,1.0,3.01273,1.0,0.000
O que ctenophora usa para digestão e respiração?,fluxo de água através da cavidade do corpo,2.22222,4.37319,1.0,0.500,1.5,4.37319,1.0,0.500
Qual o tamanho da ctenophora?,a few millimeters a 1,1.66667,3.43523,1.0,0.500,1.0,3.59796,0.8,0.000
Quantas espécies de ctenophora são validadas?,100 a 150,2.0,3.79304,1.0,0.250,0.66667,2.50045,1.0,0.000
Qual é o exemplo de ctenophora com corpo ovado?,cydippids com corpo ovado,1.7,4.61384,1.0,0.400,0.75,3.01273,1.0,0.333
Qual a estrutura do corpo do ctenophora?,corpo gelatinoso com duas camadas de células,2.375,4.25402,0.85714,0.667,1.0,4.10211,1.0,0.500
De onde vem o nome ctenophora?,do grego,1.57143,3.79304,1.0,0.333,0.5,1.85566,1.0,1.000
Onde vive o ctenophora?,águas marinhas,1.4,3.01273,1.0,0.000,0.5,1.85566,1.0,0.000
Qual é a característica mais distinta do ctenophora?,grupos de cílios,1.88889,4.37319,1.0,0.400,0.66667,2.50045,1.0,0.000
