Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é o sistema do corpo que protege contra doenças?,Sistema imunológico  ,2.0,4.82961,1.0,0.400,0.5,1.85566,1.0,0.000
Quais são os dois principais subsistemas do sistema imunológico?,Innato e adaptativo  ,2.0,4.61384,1.0,0.400,0.66667,2.50045,1.0,0.000
O que faz o sistema inato?,Responde a grupos amplos de situações.  ,1.57143,3.95066,0.83333,0.333,1.57143,3.79304,1.0,0.000
Qual é a característica distintiva do sistema imunológico adaptativo?,Cria memória imunológica.  ,2.7,4.61384,1.0,0.333,1.25,2.50045,1.0,0.333
Quais organismos têm um sistema imunológico rudimentar com enzimas contra vírus?,Bactérias  ,2.08333,5.02467,1.0,0.286,0.0,1.0,1.0,0.000
O que são defensinas no contexto do sistema imunológico?,Peptídeos antimicrobianos  ,2.3,4.61384,1.0,0.400,0.5,1.85566,1.0,0.000
Qual é o papel da memória imunológica na imunidade adquirida?,Resposta aprimorada a patógenos conhecidos.  ,3.18182,4.82961,1.0,0.333,1.66667,3.43523,1.0,0.000
Como a deficiência imunológica pode ocorrer em humanos?,Genética,2.0,4.37319,1.0,0.400,0.0,1.0,1.0,0.000
Qual é um exemplo de doença autoimune comum?,Artrite reumatoide  ,1.66667,4.37319,1.0,0.600,0.5,1.85566,1.0,0.000
O que acontece quando o sistema imunológico ataca tecidos normais?,Autoimunidade  ,2.45455,4.96484,0.9,0.167,0.0,1.0,1.0,0.000
