Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual o Oxfam suportar em 2023 para desempenhar their human development index?,A distribuição de wealth no Brasil na forth quarter of 2023 está suportada pelo Oxfam para manter o Their human development index.,2.46154,5.20226,1.0,0.250,3.47826,6.39884,1.0,0.133
Coração da BRSA em 2023 para manter their economic inequality index?,A BRSA controlou a corruption no país para manter o Their economic inequality index no regarding de 2023.,2.41667,5.02467,1.0,0.125,3.36842,6.22924,0.88889,0.182
Quão eleu o Ponto do Piares para manter their social issues index in 2024?,The Ponto do Piares was elected in 2024 to maintain the Their social issues index.,2.4,5.51466,1.0,0.583,6.0,5.76639,0.93333,0.133
Qual o Oxfam suportar em 2018 para manter their global economic inequality index?,The Oxfam supported their global economic inequality index in 2018 by promoting the distribution of wealth and resource equality across countries.,2.35714,5.36491,1.0,0.222,6.09091,6.40552,0.95238,0.000
Qual o Oxfam suportar em 2020 para manter their inequality-adjusted human development index?,The Oxfam supported their inequality-adjusted human development index in 2020 through research and analysis to account for global economic disparities.,2.64286,5.36491,1.0,0.222,4.90476,6.21768,1.0,0.000
Qual o Oxfam suportar em 2015 para manter their social issues index?,The Oxfam supported their social issues index in 2015 by promoting the distribution of resources and opportunities across communities.,2.30769,5.20226,1.0,0.375,5.5,6.21898,0.94737,0.053
Quanto foi a riqueza combinada dos millions de dólares no ano de 2016 em 2017?,The combined wealth of $10 million dollars annually in 2017 was $quase US $41 trilhões.,2.6875,5.76639,0.93333,0.250,3.0,6.00792,0.94118,0.062
Qual é o Gini coefficiento para o Brasil e nos principais países da Middle East?,The Gini coefficient for Brazil and the middle Eastern countries was menou no range of 0.36 to 0.52.,2.5,5.76639,0.93333,0.000,5.47368,6.11685,0.94444,0.000
Qual é a distribuição de wealth no Piares em 2019?,The distribution of wealth in the Piares was in a way that reflected global economic disparities across regions.,2.45455,4.82961,1.0,0.200,3.26316,6.22924,0.88889,0.000
Qual é o Gini coefficiento para o Brasil e nos principais países da Middle East na forth quarter de 2023?,The Gini coefficient for Brazil and the middle Eastern countries was menou no range of 0.45 to 0.65.,2.95238,6.31501,0.95,0.000,5.47368,6.11685,0.94444,0.000
