Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
quem-eram-os-huguenotes,os-huguenotes-eram-protestantes-franceses-durante-as-guerras-religiosas-na-frança,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
quando-o-edicto-de-nantes-foi-revogado,18-de-outubro-de-1685,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
qual-a-religiao-maioria-dos-huguenotes-praticava,calvinismo,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
quais-regioes-tiveram-huguenotes-luteranos,alsaca-moselle-e-montbéliard,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
por-que-muitos-huguenotes-deixaram-a-frança,depois-das-perseguições-contra-as-comunidades-protestantes,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
qual-grupo-religioso-foi-separado-da-igreja-católica-na-frança,cristãos-reformados,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
qual-o-principal-evento-que-causou-a-persecução-aos-huguenotes,revogação-do-edicto-de-nantes,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
onde-existe-uma-cemitério-huguenot,cork,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
nome-de-um-grupo-étnico-relacionado-aos-huguenots,scotch-irish-americans,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
qual-igreja-foi-mencionada-no-contexto-dos-huguenotes,igreja-reformada,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
