Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual foi a empresa resultante da fusão entre Sky Television e British Satellite Broadcasting?,BSkyB,2.53333,5.51466,1.0,0.111,0.0,1.0,1.0,0.000
Em qual data a British Satellite Broadcasting começou a transmitir?,25 de março de 1990,2.27273,4.96484,0.9,0.333,0.8,3.59796,0.8,0.333
Quem é o fundador da British Satellite Broadcasting?,British Satellite Broadcasting plc,2.33333,4.37319,1.0,0.000,1.5,3.01273,1.0,0.000
Qual foi o primeiro canal de TV por satélite lançado pela BSB?,Galaxy 1,2.38462,5.20226,1.0,0.571,0.5,1.85566,1.0,0.000
Em que ano a BSB incorporou a Sky Television para formar a BSkyB?,Novembro de 1990,2.78571,5.62279,0.84615,0.286,0.66667,2.50045,1.0,0.000
 Qual é a principal subsidiária da BSB no Reino Unido?,Sky UK Limited,2.27273,4.82961,1.0,0.167,1.0,2.50045,1.0,0.000
Qual é o nome do edifício onde estava sediada a BSB em Londres?,Marco Polo House,2.07143,5.36491,1.0,0.286,1.0,2.50045,1.0,0.000
Qual foi a razão da fusão entre BSB e Sky Television?,A fusão permitiu a concentração de recursos e a expansão do serviço de TV por assinatura no Reino Unido.,2.25,5.02467,1.0,0.167,2.3,6.44608,0.84211,0.300
Quantos anos antigos a BSB estava operando quando foi incorporada?,4 anos (incorporada em 1990,2.0,4.82961,1.0,0.000,1.33333,3.43523,1.0,0.000
Qual foi o objetivo principal da British Satellite Broadcasting?,Proporcionar transmissão direta via satélite de serviços de TV para o Reino Unido.,2.1,4.61384,1.0,0.500,2.0,5.48607,0.92308,0.375
