Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a origem da palavra geologia?,Do grego,2.0,4.10211,1.0,0.500,0.5,1.85566,1.0,1.000
Geologia estuda apenas o solo da Terra?,Não,1.875,4.10211,1.0,0.400,0.0,1.0,1.0,0.000
Quais ciências estão intimamente ligadas à geologia moderna?,Todas as outras ciências da Terra.  ,2.44444,4.37319,1.0,0.000,2.0,3.79304,1.0,0.000
Que tipo de informação a geologia fornece sobre a estrutura da Terra?,Descrição das características superficiais e subterrâneas.  ,2.46154,5.32781,0.91667,0.500,1.57143,3.79304,1.0,0.000
Como os geólogos determinam a idade relativa dos rochas?,Usando ferramentas específicas da geologia.  ,1.9,4.61384,1.0,0.200,1.66667,3.43523,1.0,0.000
Qual é um papel da geologia na compreensão do passado climático?,Fornece evidências de mudanças climáticas históricas.  ,3.5,5.02467,1.0,0.667,1.57143,3.79304,1.0,0.000
Qual aspecto da Terra é central para o estudo da evolução das formas de vida?,Histórico evolutivo da vida,2.875,5.76639,0.93333,0.625,1.5,3.01273,1.0,0.333
Quais métodos os geólogos usam para estudar a estrutura e evolução da Terra?,Campo,2.07143,5.36491,1.0,0.429,0.0,1.0,1.0,0.000
Por que a geologia é importante para a exploração mineral e hidrocarboneto?,Ajuda na localização e extração desses recursos naturais.  ,1.92308,5.32781,0.91667,0.500,2.44444,4.37319,1.0,0.200
Como a geologia contribui para mitigar riscos naturais?,Entendendo e avaliando riscos naturais.,1.77778,4.37319,1.0,0.000,1.5,3.43523,1.0,0.000
