Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é o fluido de trabalho em uma máquina a vapor?,vapor,2.41667,5.02467,1.0,0.600,0.0,1.0,1.0,1.000
O que faz a força produzida pela pressão do vapor em uma máquina a vapor?,empurra um pistão,2.75,5.89204,0.86667,0.571,0.66667,2.50045,1.0,0.000
Como a força de empurrar pode ser transformada em força rotacional para trabalho?,através de biela e manivela,2.14286,5.48607,0.92308,0.625,1.0,3.43523,1.0,0.000
A qual ciclo termodinâmico ideal é usado para analisar o processo da máquina a vapor?,ciclo de Rankine,2.625,5.76639,0.93333,0.778,0.66667,2.50045,1.0,0.500
Quem patenteou o primeiro bomba movida a vapor para drenagem de minas em 1606?,Jerónimo de Ayanz y Beaumont,2.06667,5.51466,1.0,0.375,1.0,3.43523,1.0,0.250
Qual inventor é considerado o criador do primeiro dispositivo comercialmente usado movido a vapor?,Thomas Savery,2.33333,5.51466,1.0,0.500,0.5,1.85566,1.0,0.000
Em que ano Thomas Newcomen desenvolveu a primeira máquina comercialmente bem-sucedida capaz de transmitir força contínua para uma máquina?,1712,2.65,6.21898,0.94737,0.385,0.0,1.0,1.0,0.000
Quem fez uma melhoria crítica na eficiência das máquinas a vapor em 1764?,James Watt,2.5,5.36491,1.0,0.286,0.5,1.85566,1.0,0.000
Onde as máquinas a vapor estavam sendo usadas amplamente no século XIX?,fábricas da Revolução Industrial,2.07692,5.20226,1.0,0.250,1.5,3.01273,1.0,0.000
Por que os motores a vapor foram gradualmente substituídos por outros tipos de motores a partir do início do século XX?,melhorias em motores elétricos e motores de combustão interna,2.31818,6.73713,0.80952,0.300,1.0,4.75438,0.88889,0.167
