Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual o principal contraste entre comutação de pacotes e comutação de circuitos?,A comutação de circuitos estabelece uma ligação virtual dedicada,1.92308,5.47097,0.83333,0.167,1.33333,4.61384,1.0,0.167
O que a comutação de pacotes otimiza em redes de computadores?,A largura de banda da rede,2.0,5.1549,0.90909,0.000,1.33333,3.79304,1.0,1.000
Quais são as vantagens da comutação de pacotes com ligação (circuito virtual)?,Oferece garantia de entrega dos pacotes e de uma forma ordenada.,2.0,5.20226,1.0,0.286,2.08333,5.1549,0.90909,0.333
O que é necessário enviar sempre na comutação de pacotes sem ligação (datagrama)?,O endereço de origem.,2.1875,5.36491,1.0,0.500,1.4,3.01273,1.0,1.000
Quais exemplos de tecnologias utilizam a comutação de pacotes com ligação?,ATM,2.08333,5.1549,0.90909,0.167,0.0,1.0,1.0,0.000
Qual a principal característica da comutação de pacotes sem ligação (datagrama) em relação à flexibilidade e robustez?,Oferece flexibilidade e robustez superiores.,2.3,5.90165,1.0,0.375,1.5,3.43523,1.0,0.000
Quem é conhecido por desenvolver a comutação de pacotes?,Paul Baran,1.8,4.61384,1.0,0.400,0.5,1.85566,1.0,0.000
O que é uma desvantagem da comutação de pacotes em relação à qualidade de serviço?,Apresenta maior variação na qualidade de serviço,2.0625,5.76639,0.93333,0.333,1.28571,4.10211,1.0,0.800
Qual o papel de Sharla Boehm no contexto da comutação de pacotes?,Sharla Boehm atua na disciplina Packet switching.,3.07692,5.32781,0.91667,0.167,2.875,4.10211,1.0,0.167
Qual a principal diferença entre comutação de pacotes com e sem ligação?,A com ligação estabelece um caminho fixo,2.07692,5.20226,1.0,0.600,1.14286,4.10211,1.0,0.750
