Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Quando foi fundada a British Satellite Broadcasting?,1986-12-11,1.75,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Qual empresa foi formada pela fusão da British Satellite Broadcasting e da Sky Television?,BSkyB,2.6,5.63172,0.92857,0.111,0.0,1.0,1.0,0.000
Quais canais de TV são propriedade da British Satellite Broadcasting?,The Movie Channel,2.54545,4.82961,1.0,0.429,1.0,2.50045,1.0,0.000
Quais filmes foram produzidos pela British Satellite Broadcasting?,Hardware,2.11111,4.37319,1.0,0.000,0.0,1.0,1.0,0.000
Onde está localizada a sede da British Satellite Broadcasting?,London,2.3,4.61384,1.0,0.143,0.0,1.0,1.0,0.000
Qual é o assunto principal da British Satellite Broadcasting?,Sky Group,2.1,4.61384,1.0,0.333,0.5,1.85566,1.0,0.000
Em que ano a British Satellite Broadcasting começou a transmitir?,1990,2.27273,4.96484,0.9,0.333,0.0,1.0,1.0,0.000
Qual é o nome da holding da British Satellite Broadcasting?,Sky plc,3.09091,4.96484,0.9,0.167,0.5,1.85566,1.0,0.000
Quais canais de TV são operados pela British Satellite Broadcasting?,Galaxy,2.54545,4.82961,1.0,0.286,0.0,1.0,1.0,0.000
Qual empresa sucedeu a British Satellite Broadcasting?,Sky UK,1.875,4.10211,1.0,0.200,0.5,1.85566,1.0,0.000
