Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
O que caracteriza o imperialismo no século XIX?,A busca de potências europeias por territórios e influência em outras partes do mundo.,2.0,4.51932,0.875,0.250,3.0,5.51466,1.0,0.429
Qual era uma das principais motivações econômicas para a expansão imperialista?,O acesso a matérias-primas e mercados consumidores.,2.0,5.02467,1.0,0.167,2.625,4.10211,1.0,0.250
Quem teve um papel fundamental na corrida pela África no final do século XIX?,Portugal,3.46667,5.51466,1.0,0.750,0.0,1.0,1.0,0.000
Qual foi o impacto da colonização na economia dos países africanos?,Dependência econômica e exploração de recursos naturais.,3.25,5.02467,1.0,0.167,1.625,4.10211,1.0,0.200
Como os impérios europeus justificavam a sua expansão colonial em relação aos povos nativos?,Teoria do dever civilizatório para melhorar as condições locais.,2.13333,5.51466,1.0,0.143,2.0,4.61384,1.0,0.500
Qual foi um dos resultados sociais da colonização na Ásia e África?,Misturas étnicas e culturais entre europeus e indígenas.,2.61538,5.20226,1.0,0.000,2.0,4.51932,0.875,0.000
Quem liderou a resistência contra o imperialismo britânico na Índia no início do século XX?,Mahatma Gandhi,2.875,5.65316,1.0,0.375,0.5,1.85566,1.0,0.000
Qual foi um dos objetivos da política de spheres of influence implementada pelos países europeus na China?,Estabelecer áreas exclusivas de influência econômica e política.,3.0,5.90165,1.0,0.100,1.66667,4.37319,1.0,0.333
O que significou a divisão da África em 1884-1885 para os africanos locais?,Perda de soberania e independência dos povos nativos.,2.07143,5.36491,1.0,0.167,2.22222,4.37319,1.0,0.200
Qual foi o impacto do imperialismo na Europa em termos demográficos e econômicos?,Desenvolvimento urbano e industrialização acelerada.,2.5,5.36491,1.0,0.000,1.66667,3.43523,1.0,0.250
