Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que BSB significa?,British Satellite Broadcasting,1.8,3.01273,1.0,0.000,1.0,2.50045,1.0,0.000
Onde estava sediada a BSB?,Londres,1.5,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
Quando a BSB começou a transmitir?,25 de março de 1990,1.71429,3.95066,0.83333,0.333,0.8,3.59796,0.8,0.333
Qual tipo de serviço a BSB oferecia?,Televisão por satélite direta,2.0,4.10211,1.0,0.500,0.75,3.01273,1.0,0.333
Com qual empresa a BSB se uniu?,Sky Television plc,2.0,4.10211,1.0,0.333,1.0,2.50045,1.0,0.000
Em que data ocorreu a fusão da BSB?,2 de novembro de 1990,1.88889,4.37319,1.0,0.250,0.8,3.59796,0.8,0.333
Qual foi o resultado da fusão?,British Sky Broadcasting,1.71429,3.79304,1.0,0.333,1.0,2.50045,1.0,0.000
Em qual país operava a BSB?,Reino Unido,1.71429,3.79304,1.0,0.333,0.5,1.85566,1.0,0.000
Qual era o objetivo principal da BSB?,Fornecer TV via satélite diretamente,1.75,4.10211,1.0,1.000,2.0,3.43523,1.0,0.800
Qual foi a data de início das transmissões da BSB?,25 de março de 1990,2.27273,4.82961,1.0,0.400,0.8,3.59796,0.8,0.333
