Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é a principal vantagem da comutação de pacotes em relação à comutação de circuitos?,A otimização do uso da largura de banda e a redução da latência.,1.9375,5.89204,0.86667,0.286,2.35714,5.62279,0.84615,0.500
Quem são os principais contribuidores no desenvolvimento da comutação de pacotes?,Paul Baran,2.58333,5.02467,1.0,0.333,0.5,1.85566,1.0,0.000
Quantos tipos de comutação de pacotes são mencionados no contexto?,Dois: comutação com ligação e sem ligação.,2.27273,4.96484,0.9,0.167,1.88889,4.25402,0.85714,0.250
Qual é uma característica chave da comutação de pacotes sem ligação?,Os pacotes são encaminhados independentemente,2.25,5.02467,1.0,0.500,1.0,3.43523,1.0,0.250
Qual template do Wikipedia é usado para artigos sobre comutação de pacotes?,Template:Main e Template:Citation.,2.23077,5.20226,1.0,0.143,2.625,3.59796,0.8,0.000
Quais imagens representam a comutação de pacotes?,Packet Switching.gif e NSFNET-traffic-visualization-1991.jpg.,1.75,4.10211,1.0,0.000,2.88889,3.01273,1.0,0.000
Em qual categoria da Wikipédia a comutação de pacotes está classificada?,Category:Packets (information technology) e Category:Computer networking.,2.33333,5.02467,1.0,0.167,3.61538,4.51932,0.875,0.000
Qual é o propósito principal da multiplexação estatística em divisão de tempo na comutação de pacotes?,Otimizar o uso dos recursos compartilhando a largura de banda dinamicamente.,2.47059,5.89142,0.9375,0.444,2.41667,5.02467,1.0,0.429
Quais são exemplos de protocolos de comutação de pacotes com ligação?,ATM,1.75,5.30531,0.81818,0.333,0.0,1.0,1.0,0.000
Qual URL está associado à informação sobre comutação de pacotes?,baran-list.html.,2.09091,4.82961,1.0,0.167,1.5,1.0,1.0,0.000
