Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual foi o principal motivo da Guerra Franco-Indígena?,Disputas territoriais e comerciais entre os franceses e várias nações indígenas na América do Norte.,2.0,4.37319,1.0,0.400,2.6875,5.76639,0.93333,0.111
Em que período histórico ocorreu a Guerra Franco-Indígena?,Século XVIII (1754-1763),1.88889,4.37319,1.0,0.400,2.0,2.50045,1.0,0.000
Qual nação europeia foi a principal rival da França na Guerra Franco-Indígena?,Grã-Bretanha,2.69231,5.20226,1.0,0.250,0.0,1.0,1.0,0.000
Qual a importância da Batalha dos Lagos George?,Marcou o início da dominação naval britânica no Lago Erie.,2.33333,4.37319,1.0,0.200,2.36364,4.82961,1.0,0.286
Qual o impacto da Guerra Franco-Indígena para as nações indígenas?,Perda de terras e influência,2.27273,4.82961,1.0,0.000,1.2,3.43523,1.0,0.333
Qual o papel de George Washington na Guerra Franco-Indígena?,Comandou milícias na Virgínia durante a fase inicial do conflito.,2.3,4.61384,1.0,0.200,2.18182,4.82961,1.0,0.500
Qual a relação da Guerra Franco-Indígena com a Guerra dos Sete Anos?,Foi um conflito na América do Norte que fazia parte da Guerra dos Sete Anos.,2.61538,5.47097,0.83333,0.143,2.6875,5.65316,1.0,0.273
Qual a importância do Tratado de Paris (1763) para a Guerra Franco-Indígena?,Formalizou a derrota francesa e a transferência do território para a Grã-Bretanha.,2.26667,5.32781,0.91667,0.286,2.07692,5.47097,0.83333,0.333
Quais eram as principais alianças indígenas durante a Guerra Franco-Indígena?,Algumas nações se alinharam com a França,2.18182,4.82961,1.0,0.000,1.14286,4.10211,1.0,0.000
O que motivou a participação de várias nações indígenas na Guerra Franco-Indígena?,Alianças tradicionais,2.23077,5.20226,1.0,0.000,0.5,1.85566,1.0,0.000
