Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Hefazat-e-Islam Bangladesh,Hafizat-e-Islam Bangsa,0.5,1.85566,1.0,0.000,0.5,1.85566,1.0,0.000
Shia Ulema Council,Shia Ulema Penggerag,1.0,2.50045,1.0,0.000,1.0,2.50045,1.0,0.000
19th Division (Syrian rebel group),Sanaat al-Syrib,3.0,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
Militant Islam Reaches America,Militant Islam Kita Pergunakan,1.5,3.01273,1.0,0.000,1.5,3.01273,1.0,0.000
Al-Qaeda in the Indian subcontinent,Kabila Al-Qua di India,2.0,3.43523,1.0,0.000,1.5,3.01273,1.0,0.000
Hezb-e Islami Gulbuddin,Hezb-e Islami GLB 1791,1.0,2.50045,1.0,0.000,1.5,3.01273,1.0,0.000
Socialist Cooperation Party,Partisasi Social Cooperasi,1.0,2.50045,1.0,0.000,1.0,2.50045,1.0,0.000
Islamic State – West Africa Province,Islamic State – Western Africa,2.5,3.43523,1.0,0.000,2.0,3.01273,1.0,0.000
Jihad in the Path of God Brigade (Syrian Rebel Group),Jihab al-Khatul al-Syrib,5.5,4.82961,1.0,0.000,1.0,2.50045,1.0,0.000
Al Asalah,Al Asaah,0.5,1.85566,1.0,0.000,0.5,1.85566,1.0,0.000
Peace and Development Party,Kecepatan dan Peninggi,1.5,3.01273,1.0,0.000,1.0,2.50045,1.0,0.000
National Front for Iran,Pertanian Rapi Berita Negara,1.0,3.01273,1.0,0.000,1.5,3.01273,1.0,0.000
Militant Islam Reaches America,Militant Islam Kita Pergunakan,1.5,3.01273,1.0,0.000,1.5,3.01273,1.0,0.000
Armed Islamic Group of Algeria,Kabila Al-Quq al-Abraai,2.0,3.43523,1.0,0.000,1.0,2.50045,1.0,0.000
