Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quando a BSB começou a transmitir?,25 de março de 1990,1.71429,3.95066,0.83333,0.333,0.8,3.59796,0.8,0.333
Onde a BSB estava localizada?,Londres,1.66667,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
O que a BSB oferecia?,serviços de televisão por satélite direta,1.66667,3.43523,1.0,0.000,0.83333,3.79304,1.0,0.500
Quando a BSB se fundiu com a Sky Television?,2 de novembro de 1990,1.9,4.75438,0.88889,0.000,0.8,3.59796,0.8,0.333
Qual foi a empresa resultante da fusão?,British Sky Broadcasting,2.0,4.10211,1.0,0.250,1.0,2.50045,1.0,0.000
Qual o tipo de empresa da BSB?,empresa de mídia,1.75,4.10211,1.0,0.667,0.66667,2.50045,1.0,0.500
Quais canais eram propriedade da BSB?,The Power Station,1.71429,3.79304,1.0,0.250,1.0,2.50045,1.0,0.000
Qual o ano de fundação da BSB?,1986,1.75,4.10211,1.0,0.333,0.0,1.0,1.0,0.000
Qual o modelo de página usado pela BSB?,Template:Infobox company,2.11111,4.37319,1.0,0.750,1.0,2.50045,1.0,0.000
O que a BSB foi sucedida por?,Sky UK,1.75,4.10211,1.0,0.000,0.5,1.85566,1.0,0.000
