Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
When was BSB founded?,December 11,1.6,3.01273,1.0,0.000,0.5,1.85566,1.0,0.000
Where was BSB based?,London,1.6,3.01273,1.0,0.000,0.0,1.0,1.0,0.000
When did BSB start broadcasting?,March 25,2.0,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
Which company succeeded BSB?,Sky UK,1.6,3.01273,1.0,0.000,0.5,1.85566,1.0,0.000
Name a TV channel owned by BSB.,The Computer Channel,2.375,4.10211,1.0,0.167,1.0,2.50045,1.0,0.000
What type of entity is BSB?,Company,2.42857,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Under which category does BSB fall?,British companies,2.42857,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
In which year was BSB disbanded?,1990,3.0,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Which film was produced by BSB?,Hardware,2.42857,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
What services did BSB provide?,Direct broadcast satellite TV,2.0,3.43523,1.0,0.000,1.5,3.01273,1.0,0.250
