Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Quem fundou a dinastia Yuan?,Kublai Khan,1.5,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
Em que ano a dinastia Yuan foi estabelecida?,1271,2.11111,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
Qual é o nome oficial da dinastia Yuan em chinês?,Dà Yuán,2.54545,4.82961,1.0,0.714,0.5,1.85566,1.0,0.000
Qual era a capital da dinastia Yuan?,Shangdu (Khanbaliq),2.0,4.10211,1.0,0.750,1.5,1.85566,1.0,0.000
Quem foi o avô de Kublai Khan?,Genghis Khan,2.25,4.10211,1.0,0.250,0.5,1.85566,1.0,0.000
Qual dinastia sucedeu a dinastia Yuan?,Dinastia Ming,1.71429,3.95066,0.83333,0.000,0.5,1.85566,1.0,0.000
Quais foram alguns eventos importantes durante a dinastia Yuan?,Batalha de Xiangyang e Conquista Mongol da Dinastia Song,2.1,4.61384,1.0,0.000,1.77778,4.61384,1.0,0.333
Qual é a área estimada da dinastia Yuan?,11.000.000 quilômetros quadrados,2.33333,4.37319,1.0,0.200,1.0,2.50045,1.0,0.000
Qual foi o ano de fim da dinastia Yuan?,1368,2.0,4.61384,1.0,0.400,0.0,1.0,1.0,0.000
Quem foi o vice-presidente da dinastia Yuan em 1340?,Ahmad Fanakati,2.3,4.61384,1.0,0.000,0.5,1.85566,1.0,0.000
