Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual evento marcou a legitimação dos assentamentos nórdicos em West Francia? ,O acordo de Rollo com o Rei Carlos III após o Cerco de Chartres em 911.,2.58333,5.02467,1.0,0.143,2.23529,6.14642,0.8125,0.636
Qual foi o impacto da conquista normanda na Inglaterra? ,A maioria dos reis da Inglaterra também foram duques de Normandia.,2.7,4.61384,1.0,0.200,2.66667,5.02467,1.0,0.286
Qual tratado em 1259 marcou o fim das reivindicações inglesas sobre o Ducado da Normandia? ,Tratado de Paris.,2.5,5.76639,0.93333,0.111,1.25,2.50045,1.0,0.000
Quais grupos étnicos e culturais foram impactados pela influência dos Normandos? ,França,2.58333,5.02467,1.0,0.143,0.0,1.0,1.0,0.000
Qual foi o papel dos Normandos na história da Sicília? ,Fundação do Reino da Sicília sob Roger II.,3.09091,4.82961,1.0,0.286,2.33333,4.37319,1.0,0.000
Quais características culturais dos Normandos são notáveis? ,Arquitetura românica e tradições musicais únicas.,2.0,4.10211,1.0,0.200,1.85714,3.79304,1.0,0.000
Qual a importância do nome Normandos? ,Derivado dos nórdicos,2.0,3.79304,1.0,0.667,1.0,2.50045,1.0,0.000
Como a língua normanda se desenvolveu? ,Norman,1.85714,3.79304,1.0,0.333,0.0,1.0,1.0,0.000
Quais aspectos da sociedade normanda foram adotados pelos franceses? ,Língua,2.7,4.61384,1.0,0.167,0.0,1.0,1.0,0.000
Qual a relação entre os normandos e a Reconquista Ibérica? ,Contribuição de forças normandas na luta contra os muçulmanos.,1.81818,4.96484,0.9,0.250,2.0,4.61384,1.0,0.200
Quem fundou a Principauté d'Antioche? ,Bohemond I,1.375,3.79304,1.0,0.250,0.5,1.85566,1.0,0.000
Qual a persistência do legado normando na atualidade? ,Através de línguas regionais e arranjos culturais,2.77778,4.37319,1.0,0.000,1.0,4.10211,1.0,0.000
Qual foi o papel dos normandos na formação do Reino de Inglaterra? ,A conquista da Inglaterra e a ascensão de uma nova dinastia.,3.61538,5.20226,1.0,0.429,2.08333,5.1549,0.90909,0.200
Qual a importância da figura de William the Conqueror? ,Liderou a conquista da Inglaterra.,1.8,4.61384,1.0,0.400,1.66667,3.43523,1.0,0.333
Qual a relação entre os normandos e o desenvolvimento da cultura na Sicília? ,Influência na cultura e no estabelecimento de novas cidades.,2.28571,5.36491,1.0,0.600,1.9,4.61384,1.0,0.400
O que aconteceu com a influência normanda no final do século XIII? ,Diminuição da influência devido a eventos como a perda do controle sobre a Normandia.,2.46154,5.20226,1.0,0.667,2.4,5.76263,0.85714,0.500
