Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual nome também é usado para descrever a floresta amazônica em inglês?,Floresta Amazônica ou Selva Amazónica,1.92308,5.20226,1.0,0.750,1.0,3.43523,1.0,0.000
Quantos quilômetros quadrados de floresta tropical são cobertos na bacia amazônica?,5.500.000 km² (2.100.000 milhas quadradas),2.5,5.02467,1.0,0.500,3.5,3.43523,1.0,0.000
Quantas nações controlam a região da bacia amazônica no total?,Nove nações,2.36364,4.82961,1.0,0.667,0.5,1.85566,1.0,0.000
Quantos primeiros níveis administrativos em diferentes países são chamados de Amazônia?,Quatro países têm uma região ou departamento chamado Amazônia,2.33333,5.02467,1.0,0.143,1.22222,4.61384,1.0,0.333
Qual é a porcentagem aproximada do território brasileiro coberta pela floresta amazônica?,Aproximadamente 60%,3.92308,5.20226,1.0,0.500,0.66667,2.50045,1.0,0.000
Quantos hectares da floresta são perdidos anualmente devido à atividade humana na região amazônica?,Cerca de 7.900 km² (aproximadamente 790.000 hectares) por ano,2.33333,5.51466,1.0,0.444,2.66667,4.61384,1.0,0.250
Quais são os dois países sul-americanos que contêm a maior área da floresta amazônica?,Brasil e Peru,2.33333,5.51466,1.0,0.500,0.66667,2.50045,1.0,0.000
Qual é o principal rio que percorre a bacia amazônica?,Rio Amazonas,1.72727,4.82961,1.0,0.500,0.5,1.85566,1.0,0.000
Qual país tem a menor quantidade de terra na Amazônia comparado aos outros países da bacia?,Colômbia,2.70588,5.78178,1.0,0.667,0.0,1.0,1.0,0.000
Qual é o impacto econômico das áreas protegidas dentro da Amazônia sobre a biodiversidade?,Elas ajudam a preservar a diversidade biológica e mitigar mudanças climáticas.,2.66667,5.51466,1.0,0.286,2.41667,5.1549,0.90909,0.143
Qual é uma das principais ameaças à floresta amazônica em termos de atividades humanas?,Desmatamento e incêndios controlados para expansão agrícola,2.33333,5.51466,1.0,0.143,1.14286,4.10211,1.0,0.200
