Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Onde o Rio Reno começa?,Na Suíça,1.83333,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
Quais países o Reno forma fronteira?,Suíça-Liechtenstein,1.85714,3.79304,1.0,0.500,0.0,1.0,1.0,0.000
Para qual mar o Reno desemboca?,No Mar do Norte,1.85714,3.79304,1.0,0.333,1.5,3.01273,1.0,0.333
Qual a área que o Reno drena?,9.973 km²,2.0,4.10211,1.0,0.333,1.0,1.85566,1.0,0.000
De onde vem o nome Reno?,Do celta Rēnos,1.57143,3.79304,1.0,0.333,1.0,2.50045,1.0,0.000
Quais estados alemães têm nome do Reno?,Renânia do Norte e Palatinado,2.125,4.10211,1.0,0.200,1.4,3.43523,1.0,0.250
Qual o comprimento do Reno?,1.230 km,1.66667,3.43523,1.0,0.500,0.5,1.85566,1.0,0.000
Qual o débito médio do Reno?,2.900 m³/s,2.0,3.79304,1.0,0.333,2.0,1.85566,1.0,0.000
Qual a importância histórica do Reno?,Fronteira do Império Romano,1.71429,3.79304,1.0,0.333,1.5,3.01273,1.0,0.000
Quais cidades estão no Reno?,Colônia,1.66667,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
