Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual o bioma em que a Floresta Amazônica está localizada?,bioma tropical úmido de folha larga,1.90909,4.82961,1.0,0.000,1.0,3.79304,1.0,0.600
Qual a área total da bacia amazônica em km2?,7.000.000 km2,2.5,4.61384,1.0,0.800,0.5,1.85566,1.0,0.000
Quantos países fazem parte da região amazônica?,nove,2.125,4.10211,1.0,0.400,0.0,1.0,1.0,1.000
Qual país contém a maior parte da Floresta Amazônica?,Brasil,2.1,4.61384,1.0,0.500,0.0,1.0,1.0,0.000
Qual a porcentagem da Floresta Amazônica que está no Brasil?,60%,2.27273,4.82961,1.0,0.000,0.5,1.85566,1.0,0.000
Quantas espécies de árvores são estimadas na Floresta Amazônica?,16.000,2.3,4.61384,1.0,0.167,0.0,1.0,1.0,0.000
Qual a importância da Floresta Amazônica para as florestas remanescentes do planeta?,Representa mais da metade das florestas,2.61538,5.20226,1.0,0.333,1.0,3.79304,1.0,0.500
Qual a estimativa de pessoas que vivem na Floresta Amazônica?,30 milhões,1.81818,4.82961,1.0,0.000,0.5,1.85566,1.0,0.000
Quantos territórios indígenas formalmente reconhecidos existem na Amazônia?,3.344,2.77778,4.37319,1.0,0.000,0.0,1.0,1.0,0.000
Qual a porcentagem da população amazônica composta por povos indígenas?,9%,2.27273,4.82961,1.0,0.167,0.5,1.85566,1.0,0.000
