Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
1. Qual é o segundo estado menor da Austrália?,Victoria,1.36111,4.61384,1.0,0.833,0.0,1.0,1.0,0.000
2. Qual é o segundo estado mais populoso da Austrália?,Victoria,1.4,4.82961,1.0,0.571,0.0,1.0,1.0,0.000
3. Qual é a população de Victoria?,mais de 6,1.03571,4.10211,1.0,0.250,0.66667,2.50045,1.0,0.000
4. Quais estados fronteiram com Victoria?,Nova Gales do Sul e Austrália do Sul,1.08333,3.79304,1.0,0.000,1.75,4.69839,0.75,0.143
5. Qual é a capital de Victoria?,Melbourne,1.03571,4.10211,1.0,0.500,0.0,1.0,1.0,0.000
6. Quais são as quatro maiores cidades de Victoria?,Melbourne,1.08333,4.61384,1.0,0.200,0.0,1.0,1.0,0.000
7. Quais grupos aborígenes vivem em Victoria?,Muitos grupos aborígenes,1.25,4.10211,1.0,0.000,0.66667,2.50045,1.0,0.000
8. Quando foi fundada a primeira colônia em Victoria?,1803,1.08333,4.61384,1.0,0.167,0.0,1.0,1.0,0.000
9. Qual evento aumentou a população de Victoria nos séculos XIX?,O ouro da década de 1850,1.29545,5.02467,1.0,0.286,1.0,3.79304,1.0,0.667
10. Qual é a economia de Victoria?,Segunda maior e diversificada,1.03571,4.10211,1.0,0.250,0.75,3.01273,1.0,0.333
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual é o segundo estado menor da Austrália?,Victoria,2.22222,4.37319,1.0,1.000,0.0,1.0,1.0,0.000
Qual é o segundo estado mais populoso da Austrália?,Victoria,2.3,4.61384,1.0,0.667,0.0,1.0,1.0,0.000
Qual é a população de Victoria?,mais de 6,1.57143,3.79304,1.0,0.333,0.66667,2.50045,1.0,0.000
Quais estados fronteiram com Victoria?,Nova Gales do Sul e Austrália do Sul,1.66667,3.43523,1.0,0.000,1.75,4.69839,0.75,0.143
Qual é a capital de Victoria?,Melbourne,1.57143,3.79304,1.0,0.667,0.0,1.0,1.0,0.000
Quais são as quatro maiores cidades de Victoria?,Melbourne,1.66667,4.37319,1.0,0.250,0.0,1.0,1.0,0.000
Quais grupos aborígenes vivem em Victoria?,Muitos grupos aborígenes,2.0,3.79304,1.0,0.000,0.66667,2.50045,1.0,0.000
Quando foi fundada a primeira colônia em Victoria?,1803,1.66667,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
Qual evento aumentou a população de Victoria nos séculos XIX?,O ouro da década de 1850,2.09091,4.82961,1.0,0.333,1.0,3.79304,1.0,0.667
Qual é a economia de Victoria?,Segunda maior e diversificada,1.57143,3.79304,1.0,0.333,0.75,3.01273,1.0,0.333
