Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
construção,engenharia civil,0.0,1.0,1.0,1.000,0.5,1.85566,1.0,0.500
quais são as principais áreas de atuação da construção?,arquitetura,2.3,4.61384,1.0,0.400,0.0,1.0,1.0,1.000
qual é o papel principal do engenheiro civil na construção?,desenvolver e supervisionar projetos relacionados à infraestrutura física,2.45455,4.82961,1.0,0.833,1.25,4.37319,1.0,0.333
o que se inclui no campo da arquitetura dentro da construção?,planejamento,2.58333,5.1549,0.90909,0.750,0.0,1.0,1.0,1.000
quais são as principais funções de um urbanista na construção?,planejar e desenvolver projetos para melhorar a qualidade de vida nas áreas urbanas,2.36364,4.82961,1.0,0.400,1.53846,5.36491,1.0,0.625
qual é o objetivo principal do desenvolvimento imobiliário na construção?,criar,2.36364,4.82961,1.0,0.833,0.0,1.0,1.0,1.000
quais são as principais etapas envolvidas no processo de construção de um edifício?,planejamento,2.14286,5.48607,0.92308,0.571,0.0,1.0,1.0,1.000
quais são as principais ferramentas utilizadas em projetos de construção?,software de CAD,2.09091,4.82961,1.0,0.333,0.66667,2.50045,1.0,0.500
qual é o papel das tecnologias digitais na construção moderna?,auxiliar no planejamento,3.09091,4.82961,1.0,0.333,1.0,2.50045,1.0,1.500
quais são os principais desafios enfrentados pela indústria da construção?,custos elevados,2.63636,4.82961,1.0,0.500,0.5,1.85566,1.0,0.000
qual é o impacto da automação na construção?,reduzir custos,2.33333,4.37319,1.0,0.250,0.5,1.85566,1.0,0.500
