Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
pergunta,responde,0.0,1.0,1.0,1.000,0.0,1.0,1.0,0.000
O que é um império segundo o contexto fornecido?,Um território geográfico extenso,1.7,4.75438,0.88889,0.600,1.25,3.01273,1.0,0.667
Qual modelo de página wiki é usado na descrição do Imperialism?,Template:ISBN,2.33333,5.02467,1.0,0.571,1.0,1.85566,1.0,0.000
Imperialism possui uma imagem representativa que inclui o império italiano. Qual ano é mostrado nesta imagem?,1940,1.83766,5.89142,0.9375,0.364,0.0,1.0,1.0,0.000
O que define um centro dominante em um império?,Um local que exerce controle político sobre as periferias.,2.1,4.75438,0.88889,0.500,1.9,4.61384,1.0,0.600
Qual tipo de teoria política é associada a Imperialism?,Category:Political theories,2.1,4.61384,1.0,0.500,1.0,2.50045,1.0,0.000
Quem foi contestado por causa do Imperialism?,Léon-Étienne Duval,2.25,4.10211,1.0,0.000,0.5,1.85566,1.0,0.000
Imperialism faz parte de qual categoria no contexto histórico?,Category:History of colonialism,1.7,4.61384,1.0,0.500,1.2,3.01273,1.0,0.000
Um exemplo de ideologia imperialista mencionada é o Progressive Party em que colônia?,Cape Colony,2.28571,5.36491,1.0,0.250,0.5,1.85566,1.0,0.000
Qual modelo de página wiki é usado para referências em Imperialism?,Template:Cite book,2.08333,5.02467,1.0,0.429,1.0,2.50045,1.0,0.000
O que representa a imagem do Império Russo de 1799 na descrição de Imperialism?,Russian troops entering Tiflis in 1799,2.93333,5.63172,0.92857,0.286,2.5,3.79304,1.0,0.000
