Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quais foram os dois primeiros estados membros da comunidade que levou à formação da União Europeia?,Comunidade Europeia do Carvão e do Aço (CECA)  ,2.47059,5.89142,0.9375,0.222,2.1,4.51932,0.875,0.375
Em que ano foi fundada a Comunidade Europeia do Carvão e do Aço (CECA)?,1952  ,2.70588,5.63172,0.92857,0.364,0.0,1.0,1.0,0.000
Quais são os objetivos principais da legislação da União Europeia?,Promover paz,2.27273,4.96484,0.9,0.333,0.5,1.85566,1.0,0.500
Quantos estados membros fazem parte atualmente da União Europeia (UE)?,27  ,2.69231,4.82961,1.0,0.250,0.0,1.0,1.0,0.000
Qual é a estrutura constitucional da União Europeia?,Os Tratados da UE acordados pelos Estados-Membros.  ,2.33333,4.37319,1.0,0.200,2.125,4.10211,1.0,0.000
Como é chamado o sistema judicial que interpreta e cria precedentes na União Europeia?,Corte de Justiça da União Europeia (CJUE)  ,1.93333,5.51466,1.0,0.200,1.66667,4.10211,1.0,0.143
Qual foi a principal razão para a criação da Comunidade Europeia do Carvão e do Aço em 1952?,Promover a paz.  ,2.63158,6.22924,0.88889,0.500,1.25,2.50045,1.0,0.500
Quais áreas a legislação da UE visa proteger além da economia e emprego?,Proteção ambiental.  ,2.64286,5.48607,0.92308,0.571,1.0,1.85566,1.0,0.000
Em qual organização os Tratados da União Europeia são acordados?,Estados-Membros.  ,2.36364,4.82961,1.0,0.333,0.5,1.0,1.0,0.000
Qual é o principal ramo responsável pela interpretação da lei na União Europeia?,Judicial.  ,3.78571,5.36491,1.0,0.625,0.5,1.0,1.0,0.000
