Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
3. A que grupo da tabela periódica o oxigênio pertence?,calcogênio,1.3,4.82961,1.0,0.500,0.0,1.0,1.0,0.000
4. Qual é a proporção de oxigênio na atmosfera terrestre?,20,1.25,4.82961,1.0,0.667,0.0,1.0,1.0,0.000
5. Quantos átomos se combinam para formar o dioxigênio?,dois átomos,1.41667,4.61384,1.0,0.200,0.5,1.85566,1.0,0.000
6. Que posição ocupa o oxigênio em termos de abundância no universo?,terceiro,1.20833,5.20226,1.0,0.500,0.0,1.0,1.0,1.000
7. Qual a contribuição do oxigênio para a composição da crosta terrestre?,quase metade,1.45833,5.32781,0.91667,0.667,0.5,1.85566,1.0,1.000
8. Em que processo biológico o oxigênio desempenha um papel fundamental?,respiração celular,1.29545,5.02467,1.0,0.571,0.5,1.85566,1.0,1.500
9. Quem são os cientistas reconhecidos por descobrir o oxigênio?,Joseph Priestley e Carl Wilhelm Scheele,1.25,4.82961,1.0,0.500,1.16667,3.79304,1.0,0.000
10. Que forma o oxigênio toma sob condições normais?,gás diatômico (O2),1.30556,4.61384,1.0,0.333,2.0,2.50045,1.0,0.333
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
A que grupo da tabela periódica o oxigênio pertence?,calcogênio,2.1,4.61384,1.0,0.600,0.0,1.0,1.0,0.000
Qual é a proporção de oxigênio na atmosfera terrestre?,20,2.0,4.61384,1.0,0.800,0.0,1.0,1.0,0.000
Quantos átomos se combinam para formar o dioxigênio?,dois átomos,2.33333,4.37319,1.0,0.250,0.5,1.85566,1.0,0.000
Que posição ocupa o oxigênio em termos de abundância no universo?,terceiro,1.91667,5.02467,1.0,0.600,0.0,1.0,1.0,1.000
Qual a contribuição do oxigênio para a composição da crosta terrestre?,quase metade,2.41667,5.1549,0.90909,0.800,0.5,1.85566,1.0,1.000
Em que processo biológico o oxigênio desempenha um papel fundamental?,respiração celular,2.09091,4.82961,1.0,0.667,0.5,1.85566,1.0,1.500
Quem são os cientistas reconhecidos por descobrir o oxigênio?,Joseph Priestley e Carl Wilhelm Scheele,2.0,4.61384,1.0,0.600,1.16667,3.79304,1.0,0.000
Que forma o oxigênio toma sob condições normais?,gás diatômico,2.11111,4.37319,1.0,0.400,0.5,1.85566,1.0,0.500
