Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
qual é o objetivo principal da criação da União Europeia?,promover paz,2.18182,4.96484,0.9,0.667,0.5,1.85566,1.0,1.000
qual foi a fundação da União Europeia?,1952,1.75,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
o que constitui a estrutura constitucional da União Europeia?,Tratados da União Europeia.,2.2,4.61384,1.0,0.200,1.4,3.01273,1.0,0.000
qual o número de estados membros da União Europeia atualmente?,27 estados membros.,2.18182,4.82961,1.0,0.333,1.25,2.50045,1.0,0.000
quem interpreta a lei da União Europeia?,o Tribunal de Justiça da União Europeia.,2.0,4.10211,1.0,0.250,2.0,4.10211,1.0,0.167
o que significa supranacional no contexto da União Europeia?,leis que transcendem as fronteiras nacionais.,2.3,4.61384,1.0,0.000,1.57143,3.79304,1.0,0.000
o que é uma economia de mercado social?,economia com emprego pleno e proteção ambiental.,1.66667,4.37319,1.0,0.750,1.75,4.10211,1.0,0.800
qual o papel do Tribunal de Justiça da União Europeia?,interpretação e criação de jurisprudência.,2.36364,4.82961,1.0,0.286,1.5,3.43523,1.0,0.667
o que é uma justiça social no contexto da UE?,equidade e igualdade de oportunidades para todos.,2.27273,4.82961,1.0,0.400,1.625,4.10211,1.0,0.333
qual a importância da proteção ambiental na União Europeia?,garantir um futuro sustentável para a Europa.,2.3,4.61384,1.0,0.400,1.75,4.10211,1.0,0.500
