Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
qual a principal fonte de energia utilizada em um motor a vapor,combustível,1.58333,5.32781,0.91667,0.833,0.0,1.0,1.0,1.000
qual o principal componente responsável por converter a energia térmica em energia mecânica em um motor a vapor,pistão,1.94444,6.35243,0.83333,0.500,0.0,1.0,1.0,0.000
qual o papel da caldeira em um motor a vapor,gerar vapor a partir do aquecimento da água,1.5,4.82961,1.0,0.750,1.375,4.37319,1.0,1.000
qual o estado físico da água antes de entrar na caldeira,líquido,1.45455,5.02467,1.0,0.800,0.0,1.0,1.0,1.000
qual o tipo de movimento gerado pelo motor a vapor,linear e rotativo,1.5,4.82961,1.0,0.800,0.66667,2.50045,1.0,0.000
qual o principal uso dos motores a vapor durante a Revolução Industrial,locomotivas e máquinas industriais,1.25,5.32781,0.91667,0.500,0.75,3.01273,1.0,0.000
o que acontece com a pressão do vapor à medida que ele se expande no cilindro,diminui,2.375,5.89142,0.9375,0.667,0.0,1.0,1.0,0.000
qual o material mais utilizado na construção das caldeiras a vapor,ferro fundido,1.81818,5.02467,1.0,0.667,0.5,1.85566,1.0,0.500
qual a função da válvula de segurança em uma caldeira a vapor,liberar o excesso de pressão,1.58333,5.32781,0.91667,0.800,0.8,3.43523,1.0,1.000
qual o impacto do motor a vapor no desenvolvimento do transporte,permitiu a criação de trens e navios a vapor,3.45455,5.1549,0.90909,0.800,1.33333,4.75438,0.88889,0.400
