Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é o ranking de população de Jacksonville nos Estados Unidos?,12ª,1.83333,5.1549,0.90909,0.167,0.0,1.0,1.0,0.000
Qual foi a temperatura mais alta registrada em janeiro em Jacksonville?,85°F,1.91667,5.1549,0.90909,0.429,0.0,1.0,1.0,0.000
Em qual rio está localizada Jacksonville?,St. Johns River,1.71429,3.79304,1.0,0.250,0.5,2.50045,1.0,0.000
Quando Jacksonville foi incorporada como cidade?,9 de fevereiro de 1832,1.57143,3.79304,1.0,0.250,0.8,3.59796,0.8,0.333
Onde foi realizado o XXXIX Super Bowl em 2005?,EverBank Field,2.3,4.61384,1.0,0.000,0.5,1.85566,1.0,0.000
Qual foi a colônia francesa estabelecida em 1564 na região de Jacksonville?,Fort Caroline,2.15385,5.20226,1.0,0.286,0.5,1.85566,1.0,0.000
Qual foi a temperatura mais baixa registrada em fevereiro em Jacksonville?,10°F,1.91667,5.1549,0.90909,0.429,0.0,1.0,1.0,0.000
Quem inspirou o nome da cidade Jacksonville?,Andrew Jackson,2.0,4.10211,1.0,0.500,0.5,1.85566,1.0,0.000
Qual organização está sediada em Jacksonville e é responsável pelo porto local?,Jacksonville Port Authority,2.23077,5.20226,1.0,0.500,1.0,2.50045,1.0,0.000
Qual instituição de ensino superior está localizada em Jacksonville?,Florida State College at Jacksonville,2.2,4.61384,1.0,0.500,2.0,3.43523,1.0,0.000
