Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
O que é comutação de pacotes?,A comutação de pacotes é um paradigma de comunicação de dados em que pacotes são individualmente encaminhados entre os nós da rede,1.57143,3.79304,1.0,0.000,1.40909,6.69635,0.86364,0.333
Como a comutação de pacotes se compara com a comutação de circuitos?,A comutação de pacotes não estabelece uma ligação virtual dedicada,1.84615,5.63648,0.75,0.000,1.3,4.82961,1.0,0.429
Qual é o objetivo principal da comutação de pacotes?,O objetivo principal da comutação de pacotes é otimizar o uso da largura de banda da rede,1.8,4.61384,1.0,0.600,2.23529,6.39538,0.76471,0.700
Qual é a característica da comutação de pacotes com ligação?,A comutação de pacotes com ligação estabelece um caminho virtual fixo pelo qual todos os pacotes seguirão,1.81818,4.82961,1.0,0.400,1.52941,6.00792,0.94118,0.333
Qual é a característica da comutação de pacotes sem ligação?,A comutação de pacotes sem ligação permite que os pacotes sejam encaminhados independentemente,1.81818,4.82961,1.0,0.400,1.38462,5.48607,0.92308,0.125
Cite um exemplo de comutação de pacotes com ligação.,ATM (comutação de células) é um exemplo de comutação de pacotes com ligação,1.7,4.75438,0.88889,0.400,1.33333,5.77882,0.76923,0.250
Cite um exemplo de comutação de pacotes sem ligação.,O endereço IP é um exemplo de comutação de pacotes sem ligação,1.7,4.75438,0.88889,0.400,1.08333,5.32781,0.91667,0.429
Qual é uma vantagem da comutação de pacotes com ligação?,Uma vantagem da comutação de pacotes com ligação é a garantia de entrega dos pacotes de forma ordenada,1.81818,4.82961,1.0,0.400,1.66667,6.35243,0.83333,0.400
Qual é uma desvantagem da comutação de pacotes?,Uma desvantagem da comutação de pacotes é a maior variação na qualidade de serviço,1.77778,4.37319,1.0,0.000,1.42857,5.63172,0.92857,0.500
Como a comutação de pacotes utiliza os recursos da rede?,A comutação de pacotes utiliza melhor os recursos da rede,2.27273,4.82961,1.0,0.200,1.4,4.82961,1.0,0.333
