Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Primeiro, identifico as 10 perguntas fornecidas:,0.0,1.0,1.0,0.000,1.83333,3.43523,1.0,0.000
3. QUANDO OS TR tres CLASSES DE ROCHAS ÉMORMAS, O QUE SEROE FORMADO?,0.8125,4.61384,1.0,0.000,1.6,3.01273,1.0,0.000
Para responder cada perguna, preciso verificar o conteúdo e substituir os termos assim como os exemplos fornecidos.,0.75,3.01273,1.0,0.500,2.07143,5.48607,0.92308,0.571
Verificando a página da Litosfera, sabemos que:,1.0,3.43523,1.0,0.333,1.0,1.85566,1.0,1.500
   - As classes principais de uma rocha sãoriga, sedro e meta.,1.125,4.10211,1.0,0.250,1.25,2.50045,1.0,0.500
3. QUANDO OS TR three classes de rocha são emorcasadas, o que é formado?,0.97222,4.82961,1.0,0.286,1.4,3.01273,1.0,0.000
   - Depois de 5 décadas, o fundo do mar foi observado na Litosfera.,0.8,3.01273,1.0,0.000,2.22222,4.37319,1.0,0.600
Após substituir os termos corretamente, as respostas ficam como:,0.8,3.43523,1.0,0.333,1.6,3.01273,1.0,0.000
   - As classes principais de uma rocha são riga, sedro e meta.,1.77778,4.37319,1.0,0.400,1.25,2.50045,1.0,0.500
3. QUANDO OS TR three classes de rocha são emorcasadas, o que é formado?,0.97222,4.82961,1.0,0.286,1.4,3.01273,1.0,0.000
   - Depois de 5 décadas, o fundo do mar foi observado na Litosfera.,0.8,3.01273,1.0,0.000,2.22222,4.37319,1.0,0.600
