Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é o principal objetivo da construção?,Execução do projeto previamente elaborado,1.75,4.10211,1.0,1.000,1.0,3.43523,1.0,0.250
O que normalmente envolve a produção em massa de itens semelhantes sem um comprador designado?,Construção,2.6875,5.65316,1.0,0.250,0.0,1.0,1.0,0.000
Langdon & Seah pertence à qual indústria?,Construção,2.125,4.10211,1.0,0.200,0.0,1.0,1.0,0.000
Rizzani de Eccher pertence à qual indústria?,Construção,2.0,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
China Wu Yi possui qual hiperônimo?,Construção,2.0,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Mainzeal pertence a qual divisão?,Construção,2.0,3.43523,1.0,0.333,0.0,1.0,1.0,0.000
Bechtel possui qual hiperônimo?,Construção,1.6,3.01273,1.0,0.000,0.0,1.0,1.0,0.000
Construction usa qual modelo de página wiki?,Template:Wiktionary,1.75,4.10211,1.0,0.400,1.0,1.85566,1.0,0.000
Scomi tem como produto?,Construção,1.6,3.01273,1.0,0.333,0.0,1.0,1.0,0.000
Construction usa qual modelo de página wiki?,Template:Unreferenced section,1.75,4.10211,1.0,0.400,1.0,2.50045,1.0,0.000
