Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
What year was Fresno founded?,1872,2.0,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
When was Fresno incorporated?,1885,1.6,3.01273,1.0,0.000,0.0,1.0,1.0,0.000
Which state is Fresno located in?,California,2.42857,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
What is Fresno known for?,Ash trees along the San Joaquin River,2.5,3.43523,1.0,0.000,3.0,4.10211,1.0,0.000
What is Fresno's approximate population?,542,1.5,3.79304,1.0,0.167,0.0,1.0,1.0,0.000
What region does Fresno belong to?,Central Valley,2.42857,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
Which nearby national parks are mentioned?,Yosemite,2.42857,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
What percentage of Fresno's population was Hispanic in 2020?,50.5%,2.83333,4.82961,1.0,0.100,0.5,1.85566,1.0,0.000
What is Fresno's role in the economy?,Economic hub and agricultural center,2.0,4.37319,1.0,0.125,2.0,3.43523,1.0,0.000
How far is Fresno from Los Angeles?,220 miles north,2.375,4.10211,1.0,0.000,1.0,2.50045,1.0,0.000
