Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual o nome histórico da pandemia de peste que devastou a Europa durante a Idade Média?,Peste Negra,1.88235,5.89142,0.9375,0.250,0.5,1.85566,1.0,0.000
Qual o principal vetor de transmissão da Peste Negra?,Ratos e pulgas,2.0,4.61384,1.0,0.400,0.66667,2.50045,1.0,0.000
Qual o impacto da Peste Negra na população europeia no século XIV?,Extinção de aproximadamente 30-60% da população europeia,2.69231,5.20226,1.0,0.286,1.25,4.37319,1.0,0.200
Qual a principal característica da doença causada pela Peste Negra?,Febre alta,3.09091,4.82961,1.0,0.500,0.5,1.85566,1.0,0.000
Qual o fator que contribuiu para a rápida disseminação da Peste Negra?,Comércio e rotas de viagens,2.0,5.20226,1.0,0.167,0.8,3.43523,1.0,0.000
Qual a teoria predominante sobre a origem da Peste Negra?,Origem em áreas da Ásia Central,2.09091,4.96484,0.9,0.400,1.33333,3.79304,1.0,0.000
Qual o nome do tratado que regulamentou o comércio e as rotas de viagens após a Peste Negra?,Tratado de Verdun,2.05263,6.11685,0.94444,0.250,0.66667,2.50045,1.0,0.333
Qual a importância do conhecimento médico da época para o tratamento da Peste Negra?,O conhecimento médico da época era limitado e ineficaz,3.13333,5.63172,0.92857,0.714,1.66667,4.61384,1.0,0.667
Qual a relação entre a Peste Negra e as condições de higiene nas cidades medievais?,As condições de higiene precárias contribuíram para a disseminação da doença,2.375,5.76639,0.93333,0.286,1.27273,5.02467,1.0,0.333
Qual o papel da religião na resposta à Peste Negra?,A religião foi vista como uma causa da doença e a Igreja ofereceu conforto e orações,3.63636,4.82961,1.0,0.600,2.4375,6.01226,0.875,0.556
