Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O termo huguenote pode estar relacionado a qual político suíço?,Besançon Hugues,1.90909,4.82961,1.0,0.429,0.5,1.85566,1.0,0.000
Onde os huguenotes estavam concentrados na França?,sul e oeste da França,1.875,4.10211,1.0,0.000,1.0,3.43523,1.0,0.667
Quando ocorreram as Guerras da Religião Francesa?,de 1562 a 1598,2.0,4.10211,1.0,0.000,0.75,3.01273,1.0,0.000
Qual tratado encerrou as Guerras da Religião?,o Edito de Nantes,1.875,4.10211,1.0,0.000,0.75,3.01273,1.0,0.333
Quem liderou os huguenotes?,Jeanne d'Albret,1.4,3.01273,1.0,0.000,1.5,2.50045,1.0,0.333
Qual foi a redução na população huguenote sob Luís XIV?,de 900.000 para 1.000,2.45455,4.82961,1.0,0.167,0.75,3.01273,1.0,0.000
O que foram as dragonnades?,perseguição forçada para conversão,1.5,3.43523,1.0,0.000,0.75,3.01273,1.0,0.333
Quando a perseguição aos huguenotes terminou?,com o Edito de Versalhes de 1787,2.14286,3.79304,1.0,0.333,0.85714,4.25402,0.85714,0.250
O que o Edito de Nantes concedeu aos huguenotes?,autonomia religiosa,2.0,4.75438,0.88889,1.000,0.5,1.85566,1.0,0.000
Qual foi o impacto da emigração dos huguenotes?,dreno de talentos,2.33333,4.37319,1.0,0.250,0.66667,2.50045,1.0,0.000
