Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Quais são as duas estratégias principais do islamismo?,Revolutionária (Estado) e reformista (mobilização social).,1.66667,4.37319,1.0,0.500,2.81818,3.79304,1.0,0.200
Qual é um objetivo comum dos islamistas?,Implementação da sharia e unidade política islâmica.,2.125,4.10211,1.0,0.750,1.875,4.10211,1.0,0.400
Como o islamismo vê a influência ocidental?,Como neocolonialismo incompatível com o islã.,1.75,4.10211,1.0,0.750,1.71429,3.79304,1.0,0.000
Qual termo preferem alguns islamistas ao invés de islamismo?,Movimento islâmico ou ativismo islâmico.,1.9,4.61384,1.0,0.500,1.66667,3.59796,0.8,0.000
Quem são figuras centrais do islamismo no século XX?,Sayyid Qutb,3.2,4.61384,1.0,0.500,0.5,1.85566,1.0,0.000
Alguns movimentos islamistas usam violência?,Sim,1.83333,3.43523,1.0,0.250,0.0,1.0,1.0,0.000
Qual impacto o islamismo teve na região?,Redefinição de políticas,1.875,4.10211,1.0,0.500,0.66667,2.50045,1.0,0.000
Como alguns islamistas se engajaram após a Primavera Árabe?,Por meio de políticas democráticas e milícias extremistas.,1.9,4.61384,1.0,0.000,1.77778,4.37319,1.0,0.000
O termo islamismo é usado de forma uniforme na academia?,Não,2.18182,4.82961,1.0,1.000,0.0,1.0,1.0,0.000
